"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
11145																																																																																																																																		447157	3457	0	0	299581	34225	29971	4254	0	0	0	0	0	0	14840	56138	21996	11700	12977	0	12977	0	0	0	0	0	0	27906	82	1590	475	20249	45195	75870	95949	211722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45622	75870	95949	218022	0	15174	47975	218022	299581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																		381935	2571																																																																																																														
11837																																																																																																																																		170933	1083	0	0	108557	19947	19251	696	0	0	0	0	0	0	7143	41512	3889	2990	0	0	0	0	0	0	0	0	0	3634	4	273	174	3183	26398	42481	34635	74483	7	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12888	6444	0	0	0	6444	26398	42481	34635	82741	0	8496	17318	82741	108557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12030																																																																																																																																		692430	13938	0	9257	487730	120307	104822	15450	35	77	77	0	0	0	75207	0	0	0	5270	0	5270	0	0	0	0	0	0	61968	0	483	0	61485	183104	27758	82262	413578	2086	2086	0	0	0	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41940	20970	0	0	0	20970	183104	27758	82262	441047	0	5552	41131	441047	478473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																		325097	2217																																																																																																														
12311	130159	0	0	0	0	0	0	9795962	9795962	0	2327188	0	0	0	0	0	0	11485491	1114565	466800	0	0	0	0	0	0	0	0	131366	131366	130764	0	0	0	0	602	0	0	5496695	1099339	0	0	0	1085596	13743	0	25921343	0	1010131	0	0	177445	0	832686	0	248577	0	0	248577	0	0	0	0	0	248577	0	1128308	466800	0	0	0	0	0	0	0	9943	0	1692462	1167000	0	0	0	0	0	0	148494844	22225	12024183	31084213	8379192	5065493	445754	0	0	0	0	718782	2549695	473469	813899	0	0	0	0	0	355006	215972	9394	7244158	29443231	6444794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16970	24935	0																			0	0	0	0																																																																																										
12647																																																																																																																																		202545	1221																																																																																																														
12946																																																																																																																																		2984470	36425	0	5965	2521789	72473	57602	14871	0	0	0	0	0	0	29525	349182	172794	12177	0	0	0	0	0	0	0	0	0	202808	92	4316	2400	122029	87276	397677	540844	2007197	5094	5094	0	0	0	5094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224024	112012	0	0	0	111919	87276	397677	540844	2151790	0	79535	270422	2151790	2515824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13103																																																																																																																																		2992239	24177	0	0	2406907	71189	48366	22822	0	24858	0	0	24858	0	1876	231845	6438	92059	0	0	0	0	0	0	0	0	0	105226	0	1907	0	85852	50247	267110	991185	1695593	4841	4841	0	0	0	4841	259	130	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241698	120849	0	0	44572	76277	50247	267110	1035886	1803970	0	53422	517943	1803970	2406907	7189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																		68938	785	0	24	60959	6457	3466	2991	0	0	0	0	0	0	933	2233	280	0	571	0	571	0	0	0	0	0	0	3552	0	635	0	2301	4399	6430	17078	41086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	202	0	0	0	202	4399	6430	17078	41678	0	1286	8539	41678	60935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																		105587	1479																																																																																																														
14155																																																																																																																																		430090	4928																																																																																																														
14650																																																																																																																																		124128	1460																																																																																																														
14753																																																																																																																																		58968	607																																																																																																														
14865																																																																																																																																		883540	6796																																																																																																														
14977																																																																																																																																		63240	671																																																																																																														
16551																																																																																																																																		462792	4815																																																																																																														
17110																																																																																																																																		182992	279																																																																																																														
17147																																																																																																																																		18580550	195316	0	15442	15799534	304910	260872	44038	0	2022826	311680	1036858	672788	1500	112571	813273	661393	10967	0	0	0	0	0	0	0	0	0	1764458	1760	8937	28083	813947	687775	1942257	3700491	11707392	31045	31045	0	0	0	31045	35666	17833	0	0	0	17833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2169088	1084544	0	0	1892	1082652	687775	2070092	3702791	13152939	0	414018	1851396	13152939	15784092	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17259																																																																																																																																		71675	366	0	0	50439	2719	2371	348	0	265	0	265	0	0	1668	12800	1027	0	113	0	113	0	0	0	0	0	0	4127	46	227	0	3854	4518	13753	15521	39286	90	90	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4518	13753	15521	39927	0	2751	7761	39927	50439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																																																																																																																																		805702	5968	0	1036	407368	18752	13751	4999	0	0	0	0	0	0	109289	303083	8770	0	0	0	0	0	0	0	0	0	0	29375	1453	1497	88	21561	124498	338762	104618	264862	1487	1487	0	0	0	1487	2466	1233	0	0	0	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14920	7460	0	0	0	7460	124498	338762	104618	283284	0	67752	52309	283284	406332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17978																																																																																																																																		316726	1495																																																																																																														
18050																																																																																																																																		1034196	6993	0	0	664649	66928	60706	6222	0	0	0	0	0	0	59266	269840	24165	17000	0	0	0	0	0	0	0	0	0	33580	1307	3179	642	28452	130708	279241	190189	475000	103	103	0	0	0	103	1363	682	0	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49879	24940	0	0	899	24040	130708	279241	191242	502383	0	55848	95621	502383	664649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																																																																																																																																		2821168	23603	0	0	2218675	138603	117366	21237	0	0	0	0	0	0	27767	288872	29230	15782	0	0	0	0	0	0	0	0	0	192976	4897	7010	0	113777	181641	317763	647559	1621288	795	795	0	0	0	795	8515	4258	0	0	0	4258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290996	145498	0	0	0	145498	181641	317763	647559	1780394	0	63553	323780	1780394	2218675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																																																																																																																																		232867	1961																																																																																																														
18854																																																																																																																																		1835335	18222	0	0	1608572	233027	200227	32800	0	0	0	0	0	0	6785	45079	4662	5500	0	0	0	0	0	0	0	0	0	63463	451	761	429	61822	211713	87431	135642	1423626	9717	9717	3205	0	0	6512	7127	3564	1555	0	0	2009	0	0	0	0	0	0	0	0	0	0	0	0	750	750	0	0	0	750	133533	66767	1495	434	0	64838	218367	87865	136122	1522938	0	17573	68061	1522938	1608572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																																																																																																																																		151019	1631	0	188	123722	6453	1144	5309	0	0	0	0	0	0	282	5557	7565	1500	2003	0	2003	0	0	0	0	0	0	7705	0	0	0	6930	1426	12869	41458	97525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3830	1915	0	0	108	1807	1426	12869	41959	100168	0	2574	20980	100168	123534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																																																																																																																																		492927	4201	0	1108	279445	122080	121865	215	0	579	574	6	0	0	45436	52179	13592	5734	0	0	0	0	0	0	0	0	0	16518	306	754	137	15320	170909	53154	51209	227555	1783	1783	0	0	0	1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22835	11418	0	0	0	11418	170909	53154	51209	240756	0	10631	25605	240756	278337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19972																																																																																																																																		118840	492	0	0	52877	26771	0	26771	0	26309	34	22816	3488	0	0	0	1218	0	0	0	0	0	0	0	0	0	0	8233	0	0	0	6730	34	49587	53560	14677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	49587	53560	14677	0	9917	26780	14677	52877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																																																																																																																																		229138	1786																																																																																																														
20633																																																																																																																																		359460	2735																																																																																																														
20857																																																																																																																																		673134	2253	0	0	483668	10324	4890	5434	0	97353	61006	37459	3151	970	0	112929	4125	778	0	0	0	0	0	0	0	0	0	30725	307	3098	224	21762	69927	159479	57696	394402	2218	2218	0	0	0	2218	38	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20331	10166	0	0	0	10166	70427	159479	57696	422909	0	31896	28848	422909	483668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																																																																																																																																		9742	153																																																																																																														
21359																																																																																																																																		84673	479																																																																																																														
21658																																																																																																																																		236642	2440																																																																																																														
22048																																																																																																																																		324259	4329																																																																																																														
22543																																																																																																																																		409460	2531																																																																																																														
22552																																																																																																																																		146285	1083	0	0	121063	2066	1037	1029	0	2209	0	0	2209	0	3000	11006	249	78	0	0	0	0	0	0	0	0	0	5588	0	1270	0	4318	4703	17965	19222	106704	991	991	0	0	0	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4703	17965	19222	107781	0	3593	9611	107781	121063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																																																																																																																																		289313	1720	0	0	178828	7549	4343	3206	0	0	0	0	0	0	17338	106086	20662	497	174	0	174	0	0	0	0	0	0	12636	73	385	366	11804	22158	109851	49965	121112	0	0	0	0	0	0	345	173	125	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9591	4796	0	0	259	4537	22420	114714	50680	125697	0	22943	25340	125697	178828	0	0	0	0	0	0	0	0	29	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23456																																																																																																																																		393921	3192	0	0	293545	7100	3109	3991	0	488	0	0	488	0	0	82871	888	0	3102	0	3102	0	0	0	0	0	0	18603	34	1062	0	12669	4115	97647	83885	214084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14285	7143	0	0	0	7143	4115	97647	83885	226339	0	19529	41943	226339	293545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23504																																																																																																																																		14196848	93189	0	0	10613946	1153478	1107426	46052	0	625188	159270	465548	0	13000	199541	323972	19444	179821	0	0	0	0	87411	0	0	0	0	834586	30573	60431	26471	517251	1496811	896924	3554608	8033375	21161	21161	0	0	0	21161	12182	6091	0	0	0	6091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427690	213845	0	0	0	213845	1496811	991294	3556214	8505714	0	198259	1778107	8505714	10613946	93977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23643																																																																																																																																		366408	2656																																																																																																														
23755																																																																																																																																		325210	1965	0	0	215219	15662	13663	1999	0	36070	0	39651	1751	0	6487	43903	1399	0	582	0	582	0	0	0	0	0	0	16787	200	975	31	14091	21258	90044	61866	161400	0	0	0	0	0	0	0	0	0	0	0	0	179	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	84	42	0	0	0	42	21258	90044	62885	161478	0	18009	31443	161478	215219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24006																																																																																																																																		2100952	16307	0	0	1396388	129443	112409	17034	0	0	0	0	0	0	124518	97742	3389	12205	211451	0	211451	0	8123	0	0	0	214	191486	3280	1600	972	87485	240253	327827	370372	1066513	0	0	0	0	0	0	1185	593	0	0	0	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91867	45934	0	0	0	45934	241750	327827	370372	1122710	0	65565	185186	1122710	1396388	7909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24378																																																																																																																																		78179	347																																																																																																														
24659																																																																																																																																		106791	598	0	0	50771	5203	4101	1102	0	13868	11549	2319	0	0	28723	3342	0	14	0	0	0	0	0	0	0	0	0	2636	0	0	0	1707	44373	6763	12158	42373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44373	6763	12158	42373	0	1353	6079	42373	50771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																																																																																																																																		538923	5392	0	1340	327416	58728	52438	6290	0	113682	50351	63331	0	0	0	77961	0	0	0	0	0	0	0	0	0	0	0	21672	1051	695	0	19176	103840	148277	49559	241992	2805	2805	0	0	0	2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46675	23338	0	0	0	23338	103840	148277	49559	271106	0	29655	24780	271106	326076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25357																																																																																																																																		605378	6228	0	539	483141	15165	4233	10932	0	17339	2484	1442	13413	0	36708	9041	6365	0	36298	0	36298	0	0	0	0	0	0	18933	170	734	51	17978	46109	64778	116085	365502	1354	1354	0	0	0	1354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22228	11114	0	0	0	11114	46109	64778	116085	382716	0	12956	58043	382716	482602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25647																																																																																																																																		372846	3477	0	119	268648	62347	34011	28336	0	0	0	0	0	0	10524	12994	0	3167	0	0	0	0	0	0	0	0	0	11980	0	1315	0	9579	44535	42645	87121	192586	0	0	0	0	0	0	0	0	0	0	0	0	320	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	13728	6864	0	0	0	6864	44535	42645	87121	201880	0	8529	43561	201880	268529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																																																																																																																																		4717776	46691	0	2675	3808399	815424	500721	314693	0	5166	0	5176	0	0	20867	159206	0	5558	0	0	0	0	0	0	0	0	0	185061	10281	2670	13631	138410	642603	489235	674582	2914612	9	9	0	0	0	9	41122	20561	0	0	20561	0	7115	1423	0	1423	0	0	0	0	0	0	0	0	53534	53534	0	0	0	53534	508477	254239	0	0	0	254239	642603	490658	695143	3282271	0	98132	347572	3282271	3805724	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27070																																																																																																																																		974180	7709																																																																																																														
27614																																																																																																																																		574872	1586	0	0	259432	20995	14926	6069	0	0	0	0	0	0	66242	200694	25047	0	0	0	0	0	0	0	0	0	0	30968	380	757	0	27154	81548	236632	177541	115786	98	98	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81548	236632	177541	123243	0	47326	88771	123243	259432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																																																																																																																																		889236	7456	0	0	644767	20659	12285	8229	145	0	0	0	0	0	13561	103130	35575	0	0	0	0	0	0	0	0	0	0	43582	320	2294	255	34038	38916	215829	225915	357951	757	757	0	0	0	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24790	12395	0	0	489	5596	38916	215829	226760	366302	0	43166	113380	366302	644767	0	0	0	0	0	0	0	0	0	0	0	0	0	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28013																																																																																																																																		5678566	36120																																																																																																														
28152																																																																																																																																		231558	2296	0	418	158361	11860	11585	275	0	18890	1238	16453	0	2936	7169	20327	165	11	11291	0	11291	0	0	0	0	0	0	7453	32	794	157	6472	20224	50197	60033	106616	190	190	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17760	8880	0	0	247	8633	20224	50197	60286	118159	0	10039	30143	118159	157943	806	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
