"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
3280625																																																																																																																																																					0	0	56898	39177	38031	0	0	0	0	0	0	0	0	0	0	402688	363630	0	0	0	83252	71751	2149	2172	19413	6368	12715	38840	22899	74148	2840	0	754	0	424	40401	84621	18412	61208																									0	0	0	0									0	0	0	0	0	0	80355	73689	0	0	0	0	0	0	0	0		
3281510																																																																																																																																																					0	0	0	0	0	0	0	71340	62904	0	0	3750	3587	0	0	198833	184681	0	0	0	22525	21401	0	0	888	9153	21647	41731	7891	27890	3823	728	2978	143	303	760	24184	21394	22056																									0	0	0	0									0	0	0	0	0	0	18808	18891	0	0	0	0	0	0	1799	1600		
3282012																																																																																																																																																					0	0	10240	0	0	0	0	0	0	0	0	0	0	0	0	24962	22893	0	0	0	9646	8590	0	0	335	0	335	470	1856	7533	1462	0	0	239	0	3601	5291	534	1572																									0	0	0	0									0	0	0	0	0	0	2135	2106	0	0	0	0	0	0	0	0		
3284070	0	0	4089000	1466000	1481000	0	0	0	0	0	0	0	0	4561000	4559000	21127000	18085000	0	0	0	303000	253000	220000	196000	32000	80000	6000	646000	1940000	3225000	198000	0	0	0	0	0	10508000	98000	5945000	0	0	0	0	0	0	0	0	67000	68000	45000	45000	0	0	0	0	0	0	0	0	0	0	0	0	67000	45000	68000	45000	0	0	1563000	1457000	925000	855000	10092000	8127000	0	0	0	0	385000	281000	2187000	2025000	0	0	0	0	3184000	3355000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220000	196000	0	0	0	0	0	0	220000	196000	0	0	4648000	4052000	0	0	0	0	0	0	520000	449000	0	0	0	0	83000	0	0	220000	196000																																																																																													
3284397																																																																																																																																																					0	0	9989628	10361727	10280505	0	0	352136	361604	0	0	24271	24118	0	0	11550571	11537110	0	0	0	113	65	0	0	4570267	344697	4570267	5791933	39540	0	0	0	0	0	0	0	0	541574	248575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79718	80210	0	80210	0	79718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224375	272523	0	
3284445																																																																																																																																																					0	0	1021	0	0	22504	22504	0	0	0	0	0	0	22504	22504	24175	22646	0	0	0	0	0	1000	944	993	993	693	10802	1966	7440	20917	0	0	0	0	855	1484	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3284490																																																																																																																																																					0	0	24649	5870	5976	0	0	0	0	0	0	0	0	0	0	58246	56002	0	0	0	7557	6828	0	0	1998	999	1000	1547	4867	3876	3852	0	0	0	0	14365	12220	5789	7487																									0	0	0	0	0	0	304	295	0	0	27880	26290	0	0	0	0	0	0	13283	13277	0	0	0	0	0	0	0	0		
3285246																																																																																																																																																					0	0	3489	2734	2712	0	0	0	0	0	0	0	0	0	0	5231	5115	0	0	0	1598	1549	0	0	3693	1743	1950	842	225	0	0	0	0	0	0	156	199	0	0																									0	0	0	0	0	0	0	0	0	0	399	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3285778																																																																																																																																																					4994	4978	0	0	0	0	0	1500	1501	0	0	0	0	35592	33259	16144	15324	0	5177	4296	0	0	13500	13247	15494	9495	6500	6000	3805	9263	488	0	338	0	741	587	6942	1347	5410																									0	0	0	0									0	0	0	0	1542	1305	3764	3512	0	0	0	0	0	0	0	0		
3286999																																																																																																																																																					12893	12889	62430	0	0	0	0	0	0	0	0	0	0	73119	69235	0	0	0	58231	54345	0	0	0	0	15852	9519	6333	9829	11825	28639	6974	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3287660																																																																																																																																																					0	0	2045329	2587294	2592331	0	0	0	0	0	0	0	0	0	0	3478245	3375214	0	0	0	9553	9518	0	0	2024823	24973	1999851	567507	1062	6487	3296	0	0	0	985	667805	103249	0	0																									0	0	0	0	0	0	2836	2731	0	0	877234	769308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3288452																																																																																																																																																					0	0	39215	8961	8580	0	0	0	0	0	0	0	0	0	0	51298	47385	0	0	0	9604	8843	0	0	2981	3056	500	6259	3695	11898	0	0	0	720	0	11429	9329	0	499																									0	0	0	0									0	0	0	0	0	0	558	499	0	0	0	0	0	0	0	0		
3290240																																																																																																																																																					0	0	16010	0	0	0	0	4500	4053	0	0	3997	3928	0	0	509047	492758	0	0	0	83326	75603	0	0	4273	121563	15030	9842	7490	26433	67822	17	2	18	0	8204	8963	85141	142233																									0	26520	0	27059	0	0	4829	4230	0	0	14995	12974	0	0	0	0	0	0	54285	54015	0	0	0	0	0	0	72026	70112		
3293540																																																																																																																																																					0	0	0	1999	1947	0	0	0	0	0	0	0	0	0	0	26570	25120	0	0	0	2568	2553	0	0	986	0	986	4580	0	2414	139	0	0	0	2483	1459	5565	1696	5798																									0	0	0	0									0	0	0	0	0	0	6630	6461	0	0	0	0	0	0	0	0		
3296859																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20596	20654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	119	13679	6666	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3297490																																																																																																																																																					0	0	0	11905	11821	0	0	0	0	0	0	0	0	0	0	83856	77727	0	0	0	25189	22524	0	0	7191	4980	2002	11075	11813	24569	1461	4128	209	350	0	11476	2500	417	2747																									0	0	0	0									0	0	0	0	0	0	3239	3164	0	0	0	0	0	0	0	0		
3303298	0	0	4024282	4461862	4400594	0	0	0	0	0	0	0	0	8292718	7379890	36363385	34657950	0	0	0	1222	992	0	0	74565	287010	69517	3007537	2375589	1544283	38006	3388	18886	93568	160948	1484068	21460260	1047699	11359911	0	0	0	0	0	0	158	153	0	0	0	0	374084	371470	0	0	0	0	0	0	0	0	0	0	374084	153	371470	158	825794	755009	7895337	7606091	4001754	3577778	11734635	10787479	0	0	0	0	358446	336390	9374961	9053596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123877	124124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2471410	2421994	0	0	0	0	0	0	2595287	2546118	0	0	0	0	0	0	0	0	2732640	2339243	0	0	0	0	271244	262927	28679	0	0	2471410	2421994																																																																																													
3303944																																																																																																																																																					0	0	8314	996	986	7247	6693	0	0	0	0	0	0	7247	6693	44250	41015	0	0	0	6953	5972	0	0	986	6575	5732	3459	916	4129	927	0	0	0	0	2429	11997	2026	10071																									0	7534	0	7630									0	0	0	0	0	0	12258	12097	0	0	0	0	0	0	0	0		
3306280																																																																																																																																																					0	0	47335	0	0	0	0	0	0	0	0	0	0	0	0	73905	70731	0	0	0	990	961	0	0	9334	5391	4859	9890	25352	22545	0	0	0	0	102	2591	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3306598																																																																																																																																																					0	0	5867	0	0	0	0	0	0	0	0	0	0	0	0	20919	19656	0	0	0	0	0	0	0	998	994	0	3532	0	1889	0	0	5	129	317	6729	2833	55	3174																									0	0	0	0									0	0	0	0	0	0	3459	3229	0	0	0	0	0	0	0	0		
3308529																																																																																																																																																					0	0	2500	10067	9810	0	0	0	0	0	0	0	0	0	0	19798	18536	0	0	0	4472	3893	0	0	0	994	4970	6766	924	1662	752	7	86	0	0	1967	408	0	0																									0	0	0	0	0	0	1295	1179	0	0	1464	1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3308574																																																																																																																																																					0	0	0	0	0	0	0	1500	1455	0	0	0	0	0	0	1500	1455	0	0	0	0	0	0	0	0	0	0	0	1455	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3309393																																																																																																																																																					0	0	16501	0	0	0	0	0	0	0	0	0	0	0	0	30598	27311	0	0	0	11475	9597	5648	5306	3718	997	2721	6829	914	7925	3696	0	0	1	0	9	1933	0	2285																									0	0	0	0									0	0	0	0	0	0	2723	2285	0	0	0	0	0	0	0	0		
3309571																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	1324	1255	159226	150548	0	841	834	32988	31510	978	964	4540	10085	2480	11020	5205	32530	8499	0	8	18	0	10563	36447	7519	27498																									0	0	0	0	16	16	15877	15506	467	405	33650	31047	0	0	0	0	0	0	25857	23787	0	0	0	0	0	0	0	0		
3310287																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	505	0	0	0	506	505	0	0	505	0	505	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3314043																																																																																																																																																					0	0	6599	3993	3967	0	0	0	0	0	0	0	0	0	0	40933	40502	0	0	0	1557	1523	0	0	4028	4058	2033	849	333	0	281	0	0	0	0	0	4932	894	27121																									0	0	0	0									0	0	953	968	0	0	28296	28015	0	0	0	0	0	0	0	0		
3314119																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3316739																																																																																																																																																					0	0	25429	0	0	0	0	0	0	0	0	0	0	0	0	28150	26932	0	0	0	21662	20741	0	0	6328	0	0	2520	3025	11048	6334	0	6	0	113	3103	0	784	0																									0	0	0	0									0	0	0	0	0	0	786	784	0	0	0	0	0	0	0	0		
3317192																																																																																																																																																					0	0	0	0	0	0	0	500	480	0	0	0	0	0	0	860	825	0	0	0	0	0	0	0	3	0	0	480	0	0	0	0	2	0	24	175	3	140	0																									0	0	0	0									0	0	0	0	0	0	147	140	0	0	0	0	0	0	0	0		
3317932																																																																																																																																																					0	0	792327	0	0	0	0	128	128	0	0	5000	4995	0	0	1309723	1227200	0	0	0	226834	207126	0	0	5050	90376	1733	10084	16627	105273	90068	6	14	50	546	1952	625571	53394	231506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	823	0	823	0	832	0	0	271788	259750	0	0	406091	368389	0	0	0	0	0	0	282090	272770	0	0	0	0	0	0	0	0	0	
3320781																																																																																																																																																					0	0	0	3515	3410	0	0	0	0	0	0	0	0	16276	13763	175474	156359	0	16276	13763	44033	35315	0	0	3632	495	3124	3827	1550	46518	6176	40	179	0	0	30951	41711	1622	36441																									0	0	0	0									0	0	0	0	0	0	38485	38063	0	0	0	0	0	0	0	0		
3322468																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3325759																																																																																																																																																					0	0	136526	0	0	0	0	11000	10262	0	0	0	0	8850	8270	262107	242073	0	1519	1465	33028	29754	0	0	3517	3872	8086	11319	6699	47392	990	236	616	258	3582	40276	42967	17944	66686																									0	0	0	0	327	295	514	469	6854	6367	89866	80285	0	0	0	0	150	143	64363	64017	0	0	0	0	0	0	0	0		
3337097																																																																																																																																																					0	0	25262	0	0	0	0	0	0	0	0	0	0	12873	11773	52617	52645	0	4979	3984	24689	24482	0	0	0	10505	0	2012	2470	26328	2650	2138	191	0	3825	0	3641	0	11758																									0	10505	0	10578									0	0	0	0	322	271	11180	11436	0	0	0	0	0	0	0	0		
3340725																																																																																																																																																					0	0	4787	0	0	0	0	0	0	0	0	0	0	0	0	5003	4790	0	0	0	0	0	0	0	0	0	0	4787	0	0	0	3	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3340903																																																																																																																																																					0	0	11842	2242	2240	0	0	6441	6128	0	0	0	0	0	0	34736	31678	0	0	0	2009	1781	1000	950	3726	1445	2777	4336	2682	9370	356	0	0	0	0	1438	8622	243	409																									0	0	0	0									0	0	0	0	0	0	654	653	0	0	0	0	0	0	0	0		
3341393																																																																																																																																																					0	0	0	7960	8024	0	0	0	0	0	0	0	0	0	0	8460	8519	0	0	0	0	0	0	0	2493	1493	1000	5027	999	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3342671																																																																																																																																																					0	0	34621	37063	36921	2997	2985	993	982	0	0	0	0	12538	10419	50947	50718	0	7727	5906	0	0	1000	990	26803	6990	23253	5018	0	8521	4845	0	0	0	0	0	5332	4557	4739																									0	0	0	0									0	0	0	0	0	0	9346	9296	0	0	0	0	0	0	0	0		
3344321																																																																																																																																																					0	0	126810	94769	91858	0	0	6250	5979	0	0	0	0	0	0	334154	316822	0	0	0	68055	58740	2750	2525	48764	22624	37007	44245	9784	57446	9618	0	987	1467	4090	21497	18507	29412	60138																									0	3339	0	3367	0	0	7992	7280	0	0	43006	39268	0	0	0	0	0	0	76838	76726	0	0	0	0	0	0	12752	12825		
3346268																																																																																																																																																					0	0	14409	0	0	0	0	0	0	0	0	0	0	0	0	27838	24662	5050	0	0	3208	2875	0	0	321	4435	320	1016	0	2816	21	0	0	0	0	5004	4898	294	5860																									0	0	0	0									0	0	0	0	0	0	4706	4096	0	0	0	0	0	0	0	0		
3346633																																																																																																																																																					0	0	30910	0	0	0	0	0	0	0	0	0	0	8	8	64607	61078	0	8	8	11883	10587	0	0	0	0	8	0	0	5473	5114	0	0	0	0	6564	13497	1535	28895																									0	0	0	0									0	0	0	0	0	0	31435	30430	0	0	0	0	0	0	0	0		
3347603																																																																																																																																																					0	0	632	0	0	0	0	0	0	0	0	0	0	11972	11035	22488	19174	0	11972	11035	0	0	0	0	1959	0	1959	6142	2259	6839	480	0	0	16	0	3468	0	605	9378																									0	0	0	0									0	0	0	0	0	0	5538	4477	0	0	0	0	0	0	0	0		
3347911																																																																																																																																																					0	0	0	0	0	0	0	6587	7152	0	0	0	0	0	0	6587	7152	0	0	0	0	0	0	0	998	1754	0	0	0	5398	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3348468																																																																																																																																																					0	0	43400	38926	36757	0	0	2746	2573	0	0	0	0	0	0	166372	157748	0	0	0	1901	1858	0	0	4799	24756	1483	11575	12274	2273	20173	1028	0	1526	1002	7046	17797	12856	43959																									0	7506	0	7603									0	0	0	0	0	0	49127	45669	0	0	0	0	0	0	4077	3704		
3348888																																																																																																																																																					249511	236162	1237765	699077	701481	0	0	355315	338579	500	500	0	0	686652	630104	1251952	1227850	0	7847	7421	10366	9639	0	0	284419	144430	293528	661947	156147	51505	0	0	33	6940	6626	311752	281595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47672	42788	10147	9276	381122	343233	177047	168875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3349241																																																																																																																																																					0	0	9121	0	0	1000	779	0	0	0	0	0	0	8478	7517	8967	7996	0	5362	5028	0	0	0	0	8	0	1000	0	2082	4267	0	14	92	388	10	1853	2027	586	4155																									0	0	0	0									0	0	0	0	689	524	4714	4052	0	0	0	0	0	0	0	0		
3350658																																																																																																																																																					0	0	10796	1494	1491	0	0	1056	1041	0	0	0	0	0	0	52250	49931	0	0	0	11632	10359	4000	3706	1529	1922	743	2717	2849	12785	736	1744	0	317	213	8353	11864	497	5192																									0	0	0	0									0	0	0	0	0	0	5709	5689	0	0	0	0	0	0	0	0		
3350724																																																																																																																																																					0	0	14564	14951	14387	0	0	5500	5226	0	0	0	0	0	0	148383	140545	0	0	0	25156	21714	0	0	7576	1214	11143	9122	1639	15560	3796	6841	2771	7519	9710	37331	33899	0	0																									0	0	0	0	0	0	11364	11252	0	0	90187	86819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3353154																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3354599																																																																																																																																																					0	0	45665	0	0	0	0	1831	1755	0	0	0	0	0	0	117468	111496	0	0	0	2720	2169	0	0	2492	11129	0	537	5484	2169	10523	0	105	825	0	9350	29212	10870	31292																									0	0	0	0									0	0	0	0	0	0	40646	38231	0	0	0	0	0	0	0	0		
3356191																																																																																																																																																					109557	110397	260791	252969	253180	0	0	0	0	0	0	0	0	244159	243134	361974	360599	0	74601	72847	7107	7076	18767	17564	292529	149050	144303	224539	36689	23760	26417	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3357077																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3357219																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193416	175000	0	0	0	5885	5321	0	0	39	0	0	0	0	0	5321	0	39	347	372	29753	4295	26736	108137																									0	0	0	0									0	0	0	0	0	0	149106	134873	0	0	0	0	0	0	0	0		
3357385																																																																																																																																																					0	0	11922	21901	21859	0	0	0	0	0	0	0	0	0	0	21901	21859	0	0	0	0	0	0	0	5934	1993	3941	13911	2014	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3357620																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3358270																																																																																																																																																					0	0	3001	2999	3001	0	0	0	0	0	0	0	0	0	0	16859	15679	0	0	0	2791	2504	0	0	3001	3001	0	0	0	2504	0	0	20	1	0	1373	3389	0	5391																									0	0	0	0	0	0	2516	2043	0	0	3095	2740	0	0	0	0	0	0	5458	5391	0	0	0	0	0	0	0	0		
3368635																																																																																																																																																					0	0	15749	0	0	0	0	0	0	0	0	0	0	0	0	51062	42372	0	0	0	0	0	0	0	138	0	138	0	0	776	3471	0	0	73	124	169	31072	291	6258																									0	0	0	0	0	0	42901	35823	0	0	0	0	0	0	0	0	0	0	4649	4021	0	0	0	0	0	0	0	0		
3368925																																																																																																																																																					0	0	65808	0	0	0	0	0	0	0	0	0	0	0	0	103805	96596	0	0	0	0	0	0	0	40	13	35	100	38	1560	611	11	242	0	0	379	5564	36835	51208																									0	0	0	0									0	0	12	11	0	0	19835	19201	0	0	0	0	0	0	0	0		
3370133																																																																																																																																																					0	0	14558	0	0	5000	5000	7750	7257	0	0	0	0	5000	5000	88445	81848	0	0	0	3339	2854	2000	1718	0	6149	508	16535	1017	12832	1293	0	0	116	92	3696	23525	1964	19121																									0	0	0	0									0	0	0	0	0	0	5871	5628	0	0	0	0	0	0	0	0		
3370357																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25995	25425	0	0	0	0	0	0	0	7896	3978	3918	14523	3006	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3374234																																																																																																																																																					0	0	2959	7252	7212	0	0	0	0	0	0	0	0	0	0	7872	7815	0	0	0	620	603	0	0	5316	998	4318	2499	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3374382																																																																																																																																																					0	0	21056	24002	23828	0	0	4989	4883	0	0	0	0	0	0	32542	31978	0	0	0	200	200	0	0	13520	2069	15353	11488	0	0	0	0	0	0	0	896	1482	689	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3374403																																																																																																																																																					0	0	52335	0	0	0	0	0	0	0	0	0	0	7882	7925	90126	79529	0	7882	7925	37543	29814	0	0	1021	416	1015	728	1552	25446	10313	0	0	0	41	3381	11391	4920	28201																									0	0	0	0									0	0	0	0	0	0	33853	33121	0	0	0	0	0	0	0	0		
3374412																																																																																																																																																					0	0	70938	30836	29410	0	0	0	0	0	0	2519	2456	0	0	103817	96817	0	0	0	40757	36181	0	0	12772	5104	11259	12141	21080	21568	0	0	0	0	46	5593	17796	0	2229																									0	0	0	0									0	0	23407	22678	0	0	2202	2229	0	0	0	0	0	0	0	0		
3377235																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5667	5706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1180	4525																									0	0	0	0									0	0	0	0	0	0	3966	4009	0	0	0	0	0	0	0	0		
3378773																																																																																																																																																					0	0	282025	155939	145654	0	0	133931	130097	0	0	0	0	0	0	783050	743889	0	0	0	129599	115053	0	0	11167	136365	19260	35498	27065	122718	147120	0	0	4688	258	10012	16944	41818	182143																									0	3058	0	3044	0	0	7482	6996	0	0	26419	24906	0	0	0	0	0	0	117267	109571	0	0	0	0	0	0	106056	106095		
3383665																																																																																																																																																					0	0	3665	0	0	0	0	0	0	0	0	0	0	0	0	13673	12453	0	0	0	3358	2910	0	0	0	0	0	0	0	3265	4085	0	0	125	0	1224	1527	4	2223																									0	0	0	0	0	0	3260	2876	0	0	0	0	0	0	0	0	0	0	2245	2227	0	0	0	0	0	0	0	0		
3384952																																																																																																																																																					0	0	8804	1467	1387	0	0	0	0	0	0	0	0	0	0	15659	14756	0	0	0	0	0	0	0	5972	1989	3983	2352	967	0	0	0	0	16	0	2132	1206	666	1444																									0	0	0	0									0	0	0	0	0	0	2332	2110	0	0	0	0	0	0	0	0		
3385744																																																																																																																																																					0	0	15837	0	0	1725	1483	7192	6616	0	0	0	0	1725	1483	131578	111323	0	0	0	80290	64782	1000	946	0	999	1788	4574	2096	41367	32299	0	0	0	0	2316	24108	2003	1500																									0	0	0	0									0	0	0	0	0	0	1513	1500	0	0	0	0	0	0	0	0		
3386264																																																																																																																																																					0	0	6375	0	0	0	0	0	0	0	0	0	0	2114	1937	6197	4865	0	604	606	0	0	0	0	1	0	0	0	0	604	0	2	9	6	238	2	6114	0	5																									0	0	0	0									0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0		
3386536																																																																																																																																																					0	0	17188	0	0	0	0	2500	2386	0	0	0	0	0	0	68780	56585	0	0	0	38319	28886	0	0	0	1000	1386	0	600	6315	21971	0	0	0	0	0	25313	0	0																									0	0	0	0	0	0	0	0	0	0	27961	25313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3387140																																																																																																																																																					0	0	2030	1002	932	0	0	0	0	0	0	0	0	6	6	21459	20543	0	0	0	690	690	0	0	971	5831	857	3437	1155	0	0	82	1	0	0	1414	1692	1606	4474																									0	0	0	0									0	0	0	0	0	0	6440	6080	0	0	0	0	0	0	0	0		
3388482																																																																																																																																																					0	0	64203	1528	1450	0	0	10700	9339	0	0	0	0	41394	37309	182604	161946	0	38778	35020	40142	36081	0	0	5515	4472	4182	15468	4888	30135	45468	0	0	0	8156	23643	34147	4407	28376																									0	0	0	0									0	0	0	0	0	0	33234	29615	0	0	0	0	0	0	3528	3168		
3390337																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3390627																																																																																																																																																					0	0	1698	0	0	0	0	0	0	0	0	0	0	0	0	29425	26291	0	0	0	7671	6417	0	0	0	1629	0	184	5651	10413	1133	0	0	0	0	485	1903	767	4127																									0	0	0	0									0	0	0	0	0	0	5178	4893	0	0	0	0	0	0	0	0		
3391718																																																																																																																																																					0	0	17077	536	526	0	0	3792	3357	0	0	0	0	0	0	164936	148478	0	0	0	102677	93146	0	0	5203	2002	5437	14711	15041	75567	6006	1	12	45	107	12446	12135	4561	407																									0	0	0	0									0	0	0	0	0	0	5097	4968	0	0	0	0	0	0	0	0		
3393851																																																																																																																																																					0	0	4946	0	0	0	0	0	0	0	0	0	0	0	0	29979	24887	0	0	0	5795	4742	0	0	3	0	0	933	885	18076	376	0	3	88	94	2241	2192	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
