"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDPV23	RCFDPV24	RCFDPV25	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONPV23	RCONPV24	RCONPV25	
1000856																																																																																																		0	0	0							221	528	239				0	0	174	0	57	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	484	182	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				31	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000959																																																																																																		0	0	0							0	1549	28	0	0	0	15	28	0	0	0	0	0	0	0	0	0	0				0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0						0	0	0	0	0	0	0	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	19	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001059																																																																																																		0	0	0							2972	87	0	0	0	0	0	0	2808	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	0	37	0	50	0								0	0	0	0	0	63	0	0	0	0	96	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1001152																																																																																																		0	0	0	3428	195	0	0	0	0	59033	27748	10390	0	91	0	3563	110	159	209	0	0	329	0	61	0	0	0	0	0	0	905	823	0	720	67	0	0	0	0	53	15	0	0	0	0	0	78	0	12981	3850	2559	1522	0	49			0	0	0	0	4212	0	1198	0	0	775	840	2657	136	0	58735	211	386	0	211	386	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	598	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001639																																																																																																		0	0	0	0	0	0	0	0	0	31465	3948	71	0	0	0	1576	71	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0			0	0	0	0	0	0	0	0	0	414	1550	0	0	0	31465	0	0	0	0	0	24540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001648																																																																																																		0	0	0	0	0	0	0	0	0	5134	1548	526	0	0	0	303	0	1475	0	0	0	0	0	0	0	0	0	0	0	0	76	0	877	0	0	0	0	0	0	0	0	0	0	0	0	0	2548	170	881	526	0	0	0	0			0	0	0	0	288	0	0	0	0	0	0	0	0	49	0	0	0	194	0	0	1343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1149	0	0	0	0	0	0	0	0	0	0	0	0	
1001853																																																																																																		0	0	0	0	0	0	0	0	0	7251	2592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	224	0	0	0	0	0			0	0	0	0	0	0	0	0	5480	2368	0	0	0	1704	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002373																																																																																																		0	0	0							8492	9820	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0				133	0	126	0	0	0	0	0	0	0	0	0	0	0	0		2100	74	123	0	0	0								0	0	0	0	476	0	131	9350	0	0	0	5495				0	0	10	0	0	0	0	0	0	0	0	0		0	0																															48	0	84	35	0	6													0	0	0	
1002458																																																																																																		0	0	0							242	938	97				75	0	0	0	0	0	0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0		242	0	701	57	0	0								0	0	0	0	0	0	50	0	0	0	0	0				0	16	0	0	0	0	0	0	0	0	0	0		0	0																															107	31	0	2	9	0													0	0	0	
1002878																																																																																																		0	0	0	0	0	0	0	0	0	128323	46806	700	126	260	0	4733	1	21147	218	0	3094	281	0	18404	0	0	0	0	0	0	3307	0	5446	303	0	131	0	0	0	603	687	0	0	0	0	0	15693	877	11556	12	1792	0	0	0			0	0	0	133	308	0	0	0	0	4311	5033	0	0	14834	42846	83	12	609	2788	700	11673	3432	0	8409	2476	0	5921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	648	2662	0	8476	0	688	1940	0	0	0	0	0	0	0	0	0	0	0	0	11972	0	4701	2256	0	1150	0	688	1940	0	0	0	0	0	0	0	0	0	0	0	0	
1002953																																																																																																		0	0	0							0	0	3				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	3	0													0	0	0	
1003455																																																																																																		0	0	0							2	289	418	0	0	402	0	0	0	38	0	0	0	0	0	0	0	0				0	0	0	0	402	0	0	0	0	0	0	0	0	0	0		0	0	202	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															49	16	2	0	0	0													0	0	0	
1003558																																																																																																		0	0	0							3222	149	2				0	0	3195	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	27	0	135	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1003839																																																																																																		0	0	0							3963	2661	0	0	0	0	100	0	3277	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		674	0	359	0	98	0								454	9	0	0	0	0	1588	0	0	0	0	0				33	0	61	0	0	2138	0	0	1925	0	0	0		0	0																															28	0	2	25	0	10													0	0	0	
1003950																																																																																																		0	0	0							2098	21242	24				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	21242	24	2098													0	0	0	
1004256																																																																																																		0	0	0							0	24	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1004470																																																																																																		0	0	0							4389	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				15	0	65	0	0	0	0	0	0	0	0	0	0	0	0		2597	317	422	0	173	0								0	0	0	0	500	621	47	0	0	0	166	123				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	1	0	0													0	0	0	
1005075																																																																																																		0	0	0							0	1225	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	455	0	0	0								0	0	0	0	0	0	770	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1005552																																																																																																		0	0	0							471	300	0				0	0	0	0	0	78	0	0	0	0	0	0				0	0	64	3	0	0	0	0	0	0	0	0	0	0	0		247	0	184	0	0	0								0	0	0	0	0	0	0	0	0	0	0	33				0	0	31	0	0	0	0	0	0	0	0	0		0	0																															106	0	15	7	0	34													0	0	0	
1005655																																																																																																		0	0	0							13183	0	0	0	0	0	0	0	0	0	0	3839	0	0	8347	0	0	0				0	0	0	0	0	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1005851																																																																																																		0	0	0							1219	1899	469	0	900	0	317	74	13	0	255	0	0	0	0	0	0	0				388	0	0	900	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	225	0	0	0	0	69	0	0	140	1206	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1006148																																																																																																		0	0	0							1987	3992	27	0	0	0	487	20	17	287	0	140	0	0	0	0	0	0				17	0	0	13	0	0	0	0	0	0	0	0	0	0	0		1244	0	527	7	30	0								100	0	0	0	0	586	2530	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															1	0	0	0	0	0													0	0	0	
1006157																																																																																																		0	0	0							0	200	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	188	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	12	0	0													0	0	0	
1006513																																																																																																		0	0	0							94	194	50	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	94	0	0	194	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1006559																																																																																																		0	0	0							98	366	16				0	16	16	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	321	0	0	0								0	0	0	0	0	82	41	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	4	0	0													0	0	0	
1006652																																																																																																		0	0	0							12	1522	1021	0	74	942	142	38	0	575	0	0	0	0	0	0	0	0				0	0	0	74	942	0	0	0	0	0	0	0	0	0	0	0	0	0	321	25	0	0	0	0						0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	125	2	0	70	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007015																																																																																																		0	0	0	0	0	0	0	0	0	4030	3134	960	0	0	0	35	0	80	0	0	6	0	0	0	0	0	0	0	0	0	453	916	1226	70	1	0	0	0	0	71	43	22	0	0	0	0	1623	571	1050	0	0	0	0	0			0	0	0	0	0	0	0	0	0	236	0	0	0	44	0	0	0	458	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1109	0	388	110	0	70	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	
1007051																																																																																																		0	0	0							0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															15	0	0	0	0	0													0	0	0	
1007154																																																																																																		0	0	0							0	2	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	102	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	2	0	0													0	0	0	
1007417																																																																																																		0	0	0							60	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				659	0	0	0	0	0	0	0	0	0	0	0	0	0	0		60	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	3	0	0													0	0	0	
1007734																																																																																																		0	0	0	0	0	0	0	0	0	942	1468	0	0	0	0	838	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007752																																																																																																		0	0	0							205	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1007819																																																																																																		0	0	0							2600	8776	0	0	0	0	127	0	65	0	0	0	0	0	0	0	0	0				54	0	445	0	0	0	0	0	0	0	0	0	0	0	0		664	428	794	0	66	0								0	0	0	0	0	0	7351	0	0	0	343	610				7175	0	184	542	0	796	407	0	661	0	0	0		0	0																															358	0	10	26	0	35													0	0	0	
1007873																																																																																																		0	0	0							3354	2301	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0				492	0	545	0	0	0	0	0	0	0	0	0	0	0	0		1833	0	1101	0	0	0								0	0	0	0	0	0	0	708	0	0	0	437				18	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1007930																																																																																																		0	0	0							512	248	146	0	0	0	15	0	4	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		373	0	123	146	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															67	0	96	43	0	39													0	0	0	
1007958																																																																																																		0	0	0							108	12	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	99	0	0	0	0	0	0	0	0	0		9	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															3	0	0	9	0	0													0	0	0	
1008076																																																																																																		0	0	0							486	2703	0	0	0	0	1362	0	118	0	0	0	0	0	0	0	0	0				92	0	0	0	0	0	0	0	0	0	0	0	0	0	0		307	61	1249	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1008151																																																																																																		0	0	0							0	473	392	0	145	0	42	0	0	0	369	0	0	0	0	0	0	0				0	0	0	145	23	0	0	0	0	0	0	0	0	0	0		0	0	168	0	93	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															5	0	0	20	0	0													0	0	0	
1008209																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1008450																																																																																																		0	0	0							0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1008553																																																																																																		0	0	0							0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															4	0	0	34	0	0													0	0	0	
1008674																																																																																																		0	0	0							6288	2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	99	0	0	0	0	0	0	0	0	0	0	0	0		1600	0	260	0	0	0								0	1527	0	0	4500	0	638	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	208	0	89													0	0	0	
1008955																																																																																																		0	0	0							0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	111	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1009242																																																																																																		0	0	0							10465	8630	1328	422	301	10	264	3	795	3855	318	6487	0	0	0	0	0	0				0	0	0	1554	10	529	0	0	0	0	0	0	0	0	0		719	0	1730	897	0	0								0	7	0	0	0	0	0	886	0	0	0	1850				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															248	99	61	86	1	24													0	0	0	
1009354																																																																																																		0	0	0	0	0	0	0	0	0	122	154	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	45	46	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	58	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009756																																																																																																		0	0	0							1777	349	0	0	0	0	170	0	125	0	0	1481	0	0	0	0	0	0				0	0	0	70	0	44	0	0	0	0	0	0	0	0	0		127	0	101	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	8	0	0													0	0	0	
1009840																																																																																																		0	0	0							0	420	630	0	0	0	46	39	0	0	153	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	438	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1010015																																																																																																		0	0	0							608	268	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		169	2	252	0	0	0								0	0	0	0	0	0	0	0	0	0	245	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															6	0	0	10	0	0													0	0	0	
1010574																																																																																																		0	0	0							3740	1594	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0				0	0	241	0	0	0	0	0	0	0	0	0	0	0	0		252	0	470	0	871	0								0	12	0	0	0	1325	204	0	0	0	1405	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															37	0	23	0	0	0													0	0	0	
1011432																																																																																																		0	0	0							86	2858	723				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		86	0	643	715	0	0								0	0	0	0	0	0	2163	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															6	0	0	46	8	0													0	0	0	
1011526																																																																																																		0	0	0	0	0	0	0	0	0	12846	7344	947	0	0	0	140	0	555	92	0	1051	0	0	0	0	0	0	0	0	0	1173	19	426	329	0	0	0	0	0	0	0	0	0	0	0	0	2655	134	4257	928	154	0	0	0			0	0	0	0	543	0	0	0	0	434	0	0	0	6232	1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011638																																																																																																		0	0	0							7680	4544	0	0	0	0	393	0	394	0	0	2026	0	0	0	0	0	0				588	0	8	0	0	0	0	0	0	0	0	0	0	0	0		2690	106	2957	0	0	0								15	0	0	0	0	0	329	113	0	0	2140	75				0	0	2146	0	0	0	0	0	0	0	0	0		0	0																															140	0	223	9	0	18													0	0	0	
1011656																																																																																																		0	0	0							63	687	0				687	0	63	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1011852																																																																																																		0	0	0							0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011955																																																																																																		0	0	0							172	372	2284	0	314	0	30	1679	0	0	605	108	0	0	0	0	0	0				0	0	0	314	0	0	0	0	0	0	0	0	0	0	0		64	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	28	0	0													0	0	0	
1012251																																																																																																		0	0	0							3441	1469	112	0	0	0	144	0	315	0	0	327	0	0	0	0	0	0				0	0	0	67	65	119	0	0	0	0	0	0	0	0	0		1510	78	289	37	0	0								0	59	0	0	0	47	431	82	0	0	448	85				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															49	0	217	348	10	295													0	0	0	
1012457																																																																																																		0	0	0							13	18	564	0	0	564	0	0	13	0	0	0	0	0	0	0	0	0				0	0	0	0	564	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	18	0	0													0	0	0	
1013070																																																																																																		0	0	0	0	0	0	0	0	0	405	2446	0	0	0	0	0	0	0	0	0	0	553	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	246	0	26	0	0	0			0	0	0	0	0	0	0	0	0	0	1621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1013650																																																																																																		0	0	0							0	8	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	3	0	0	0	0													0	0	0	
1013744																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1014059																																																																																																		0	0	0							816	1404	1014	243	0	0	0	0	0	0	0	391	0	0	0	0	0	0				0	0	0	167	558	243	0	0	0	0	0	0	0	0	0		0	69	0	456	0	0								1069	0	0	0	102	0	0	159	0	0	0	0				0	0	391	0	0	0	0	0	0	0	0	0		0	0																															0	0	11	9	0	0													0	0	0	
1014125																																																																																																		0	0	0							2138	694	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	672	0	0	0								0	0	0	0	0	0	0	0	0	0	2138	0				0	0	0	22	0	0	11	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
1014246																																																																																																		0	0	0							608	322	547	0	0	0	46	0	207	0	439	0	0	0	0	0	0	0				0	0	0	21	54	0	0	0	0	0	0	0	0	0	0		401	0	118	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	137	54	0													0	0	0	
