"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
27070																																																																																																																																		978228	8063																																																																																																														
27614																																																																																																																																		586705	1581	0	0	264595																																																																												264595																															
27847																																																																																																																																		915912	7518	0	0	650730																																																																												650730																															
28013																																																																																																																																		5724431	36890																																																																																																														
28152																																																																																																																																		232900	2122	0	225	159926	14047	9396	4651	0	19014	1239	16436	0	3000	7290	25112	165	10	7338	0	7338	0	0	0	0	0	0	8441	69	713	158	7501	18505	55373	58182	103723	190	190	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20617	10309	0	0	275	10034	18505	55373	58497	116462	0	11075	29249	116462	159701	721	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28675																																																																																																																																		324882	1528	0	0	187822	7556	5867	1689	0	0	0	0	0	0	21838	42861	470	123	0	0	0	0	0	0	0	0	0	6287	167	2315	298	2892	31869	49377	83827	80119	0	0	0	0	0	0	354	177	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21830	10915	82	293	5148	5392	31951	49670	88975	86960	0	9934	44488	86960	187822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																																																																																																																																		170073	1526																																																																																																														
29476																																																																																																																																		167350	1796																																																																																																														
29636																																																																																																																																		1593139	8611	0	0	1053939																																																																												1053939																															
29878																																																																																																																																		2149485	17766																																																																																																														
30052																																																																																																																																		53027	438																																																																																																														
31134																																																																																																																																		223015	1922	0	329	127462	45768	44655	1113	0	0	0	0	0	0	3087	14680	8998	0	0	0	0	0	0	0	0	0	0	8015	14	154	0	7847	49022	15947	81250	80336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1344	672	0	0	0	672	49022	15947	81250	83400	0	3189	40625	83400	127133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																																																																																																																																		1250360	9713	0	0	963075	49678	44630	5048	0	0	0	0	0	0	27697	157524	16930	6362	0	0	0	0	0	0	0	0	0	41034	1029	848	0	36050	79804	186745	255266	741066	2859	2859	0	0	0	2859	2934	1467	0	0	0	1467	0	0	0	0	0	0	0	0	0	0	0	0	481	481	481	0	0	0	87240	43620	0	0	0	43620	80285	186745	255266	794503	0	37349	127633	794503	963075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31657																																																																																																																																		181467	1043																																																																																																														
31826																																																																																																																																		484309	4951	0	494	358440	52468	50104	2364	0	0	0	0	0	0	0	14438	21290	100	0	0	0	0	0	0	0	0	0	23297	0	0	0	20003	50104	16802	167996	252120	2810	2810	0	0	0	2810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13872	6936	0	0	0	6936	50104	16802	167996	261866	0	3360	83998	261866	357946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31835																																																																																																																																		186178	2325																																																																																																														
32234																																																																																																																																		391570	1149	0	0	233860																																																																												233860																															
32766																																																																																																																																		404641	2486																																																																																																														
32971																																																																																																																																		444540	3142	0	0	309986																																																																												309986																															
33147																																																																																																																																		582391	7015	0	1106	487056																																																																												485950																															
33259																																																																																																																																		1090398	11840	0	1054	897420																																																																												896366																															
33370																																																																																																																																		26598	153																																																																																																														
33839																																																																																																																																		48864	114																																																																																																														
33857																																																																																																																																		1418804	14492	0	0	1307760	10999	10310	689	0	0	0	0	0	0	37723	32842	10636	1257	0	0	0	0	0	0	0	0	0	47268	0	6908	0	25147	48033	43544	257681	1064338	2285	2285	0	0	0	2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16068	16068	0	0	16068	0	121868	60934	0	0	0	60934	48033	43544	273749	1155800	0	8709	136875	1155800	1307760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34537																																																																																																																																		16666792	147453	0	2253	11951729	332006	195432	136574	0	598604	14478	584126	0	0	497313	2384348	21030	7465	4840	0	4840	0	0	0	0	0	0	1677826	60336	53476	2127	572509	839417	3196425	2585408	8841170	20820	20820	0	0	0	20820	24228	12114	0	0	0	12114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228100	614050	0	0	276970	337080	1195165	3196425	2899004	9439934	0	639285	1449502	9439934	11949476	26454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34555																																																																																																																																		378785	3147																																																																																																														
34742																																																																																																																																		721108	5537	0	0	542615																																																																												542615																															
35057																																																																																																																																		263912	2408	0	283	179113	34566	29328	5232	6	0	0	0	0	0	7357	5876	0	0	0	0	0	0	0	0	0	0	0	20666	24	4749	0	14005	36722	18021	85225	124944	642	642	0	0	0	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1373	687	0	0	0	687	36722	18021	85225	129333	0	3604	42613	129333	178830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
