"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
17147																																																																																																																									true	true	true	1204367	47802	835	31	9764	396214	3	135	212429	0	38	0	493264	21362	882	60	0	7435	1417485	716	0	0	0	0	4034695	584326	2638	288	271954	69	9	36508	3															0	0	0	31	88068	24	697386	23445	164	7	0	0	0	0	50	17	-95	6989	1016	983	107623	22486	82335	117535	442	35124	243170	28531	30133	537485	196006	203686	295643	146713	53344	0	0	0	0	0	0	208265	67264	119632	0	0	0	966233	139771	170088	991	0	1401	90563	609	755	47305	112602	0	2621852	715457	697386	0	0	0	0	26741	20	0	35	
17259																																																																																																																									false	false	false																																																																																																																		0				
17950																																																																																																																									false	false	false																																																																																																																		0				
17978																																																																																																																									false	false	false																																																																																																																		0				
18050																																																																																																																									false	false	false																																																																																																																		0				
18827																																																																																																																									false	false	false																																																																																																																		0				
18836																																																																																																																									false	false	false																																																																																																																		0				
18854																																																																																																																									false	false	false																																																																																																																		0				
19356																																																																																																																									true	false	false																																																																																																																		0				
19936																																																																																																																									false	false	false																																																																																																																		0				
19972																																																																																																																									false	false	false																																																																																																																		0				
20053																																																																																																																									false	false	false																																																																																																																		0				
20633																																																																																																																									true	true	true	13239	3722	80	2	383	0	5	0	2557	0	1	0	20802	0	249	0	0	0	83510	195	0	0	0	0	120491	3722	530	2	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	20802	0	249	0	-11	-5	0	4319	979	0	12	1	0	22719	1990	0	0	0	0	6599	3914	0	4755	2437	0	0	0	0	0	0	0	7684	2288	0	0	0	0	50595	12138	0	12	0	0	65	0	0	0	0	0	96749	23742	0	0	0	0	0	630				
20857																																																																																																																									false	false	false																																																																																																																		0				
21256																																																																																																																									false	false	false																																																																																																																		0				
21359																																																																																																																									false	false	false																																																																																																																		0				
21658																																																																																																																									false	false	false																																																																																																																		0				
22048																																																																																																																									true	true	true	20639	1276	35	10	0	0	0	0	0	0	0	0	2463	3839	16	33	4034	0	2398	50	0	230	0	4	29573	5345	134	47	1276	10	31	101595	0															0	0	31	0	0	0	39	0	2	0	2463	3839	16	33	0	0	0	3753	348	3187	0	0	886	0	0	0	0	0	0	1777	1242	0	3866	498	0	0	0	0	0	0	0	322	175	0	0	0	0	1749	0	0	0	0	0	10788	0	0	782	200	0	23037	2463	4073	0	0	0	0	175				
22543																																																																																																																									false	false	false																																																																																																																		0				
22552																																																																																																																									false	false	false																																																																																																																		0				
22730																																																																																																																									false	false	false																																																																																																																		0				
23456																																																																																																																									false	false	false																																																																																																																		0				
23504																																																																																																																									true	true	true	59	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	2	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0				
23643																																																																																																																									true	true	true	9612	0	24	0	2169	0	2	0	0	0	0	0	0	4764	0	61	0	0	0	0	0	0	0	0	11781	4764	26	61	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	4764	0	61	0	0	0	1712	2169	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	1988	0	0	2199	0	0	0	0	0	3388	0	0	0	0	0	9612	2169	0	0	0	0	0	30				
23755																																																																																																																									false	false	false																																																																																																																		0				
24378																																																																																																																									false	false	false																																																																																																																		0				
24659																																																																																																																									false	false	false																																																																																																																		0				
24949																																																																																																																									true	true	true	5527	0	9	0	0	20338	0	1	0	0	0	0	66	0	1	0	0	0	1330	3	0	0	0	0	7255	20378	14	2	186	1	0	0	0															0	0	0	0	40	1	332	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	4	332	0	0	0	6194	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	6857	66	332	0	0	0	0	218				
25357																																																																																																																									false	false	false																																																																																																																		0				
25647																																																																																																																									true	true	false																																																																																																																		27				
26765																																																																																																																									false	false	false																																																																																																																		0				
27070																																																																																																																									false	false	false																																																																																																																		0				
27614																																																																																																																									false	false	false																																																																																																																		0				
27847																																																																																																																									false	false	false																																																																																																																		0				
28013																																																																																																																									false	false	false																																																																																																																		0				
28152																																																																																																																									false	false	false																																																																																																																		0				
28675																																																																																																																									false	false	false																																																																																																																		0				
28732																																																																																																																									true	false	false																																																																																																																		0				
29476																																																																																																																									true	true	true	119	1758	1	9	0	0	0	0	0	0	0	0	0	1352	0	16	0	995	2530	4	0	0	0	0	2649	4690	5	42	0	0	0	0	1															0	0	0	1	585	16	0	0	0	0	0	1352	0	16	0	0	0	3	0	0	2644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2649	0	0	0	0	0	0	21				
29636																																																																																																																									true	true	true	943	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	0	5	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842	0	0	943	0	0	0	0	0	0	0				
29878																																																																																																																									false	false	false																																																																																																																		0				
30052																																																																																																																									false	false	false																																																																																																																		0				
31134																																																																																																																									false	false	false																																																																																																																		0				
31255																																																																																																																									true	false	false																																																																																																																		0				
31657																																																																																																																									false	false	false																																																																																																																		0				
31826																																																																																																																									false	false	false																																																																																																																		0				
31835																																																																																																																									false	false	false																																																																																																																		0				
32234																																																																																																																									true	true	true	24838	0	40	0	0	0	0	0	0	0	0	0	7117	0	49	0	0	0	236	2	0	0	0	0	33178	0	92	0	0	0	0	0	0															0	0	0	0	0	0	987	0	1	0	7117	0	49	0	0	0	0	425	155	23	0	0	0	0	0	0	0	0	0	0	0	0	8968	5819	765	0	0	0	0	0	0	195	0	0	1009	939	153	185	0	0	0	0	0	13922	199	45	370	6	1	25074	7118	987	0	0	0	0	242				
32766																																																																																																																									false	false	false																																																																																																																		0				
32971																																																																																																																									true	true	true	91969	251	97	15	0	2	2	31	0	0	0	0	296	0	1	0	0	7	5857	33	0	200	2	1	98122	460	135	64	0	0	0	0	0															0	0	0	16	0	1	0	0	0	0	296	0	1	0	12	0	0	3251	2	0	4	0	0	46	0	0	379	0	0	10465	122	0	7837	19	0	0	0	0	0	0	0	0	0	0	0	0	0	51911	153	0	0	0	0	15705	0	0	8215	0	0	97825	296	0	0	0	0	0	604				
33147																																																																																																																									true	false	false																																																																																																																		0				
33259																																																																																																																									false	false	false																																																																																																																		0				
33370																																																																																																																									false	false	false																																																																																																																		0				
33839																																																																																																																									false	false	false																																																																																																																		0				
33857																																																																																																																									false	false	false																																																																																																																		0				
34537																																																																																																																									true	true	true	534501	0	180	0	0	0	0	0	3574	0	3	0	163328	0	347	0	23970	24	1325499	501	0	0	0	0	2250064	24	1054	1	212940	27	0	0	0															0	0	9	1	0	0	199192	0	14	0	163328	0	347	0	79	1	0	2787	0	1601	85623	1344	16818	38954	321	0	245262	10601	21489	74615	10971	5790	21476	2409	5893	0	0	0	0	0	0	364490	38126	32955	59919	0	20433	834128	103124	113835	954	0	0	46944	0	945	84769	5	3403	1860000	166902	223162	0	0	0	0	13462	3	0	0	
34555																																																																																																																									false	false	false																																																																																																																		0				
