"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
7634																																																																																																																																																					0	0	2861	0	0	0	0	0	0	0	0	0	0	0	0	12776	11772	0	0	0	6348	5648	0	0	502	250	252	198	1219	4773	0	0	1	97	119	3850	1001	13	0																									0	0	0	0									0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0		
8462																																																																																																																																																					0	0	49028	998	994	0	0	0	0	0	0	0	0	0	0	93001	89394	0	0	0	25163	23988	0	0	12762	8543	4219	11307	4019	29952	0	0	0	0	727	12182	10975	0	7470																									0	0	0	0									0	0	0	0	0	0	7439	7470	0	0	0	0	0	0	0	0		
8631																																																																																																																																																					0	0	5276	0	0	0	0	0	0	0	0	0	0	0	0	17956	17189	0	0	0	730	735	970	1000	1469	0	1469	4946	1753	2408	0	0	0	0	0	4532	595	0	1486																									0	0	0	0									0	0	0	0	0	0	1485	1486	0	0	0	0	0	0	0	0		
9357																																																																																																																																																					0	0	19908	3993	3921	0	0	0	0	0	0	0	0	0	0	50684	50998	0	0	0	0	0	0	0	10145	767	10114	4348	4767	0	0	0	28	205	1288	7922	0	8633	12919																									0	0	0	0									0	0	0	0	0	0	21138	21552	0	0	0	0	0	0	0	0		
9553																																																																																																																																																					0	0	56295	3490	3501	0	0	2256	2217	0	0	0	0	33156	31469	35422	31898	0	33156	31469	11720	10341	0	0	3370	905	3153	6576	7308	25212	6241	12	126	92	235	5459	4029	660	5046																									0	0	0	0									0	0	0	0	0	0	6694	5706	0	0	0	0	0	0	0	0		
9807																																																																																																																																																					0	0	345393	29988	30083	10000	9622	32035	32521	0	0	0	0	133409	133695	392722	392337	0	78548	80328	172097	173069	0	0	141927	35741	105855	22165	43473	152994	3522	0	331	0	0	23445	88525	0	49695																									0	0	0	0	0	0	15586	14799	39864	38756	58556	57639	0	0	0	0	0	0	49909	49695	0	0	0	0	0	0	0	0		
9955																																																																																																																																																					0	0	39759	1993	1891	0	0	2581	2483	0	0	0	0	0	0	54298	53115	0	0	0	23341	22686	450	450	14090	2449	11652	18706	10804	9254	0	0	0	0	0	250	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
10250																																																																																																																																																					0	0	77807	6009	5875	0	0	500	491	0	0	0	0	68000	61322	197109	187821	0	68000	61322	58459	57465	1000	986	12436	3272	9111	27427	28214	75253	4645	386	53	384	1720	58030	47326	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
10849																																																																																																																																																					0	0	60766	18211	18275	0	0	500	482	0	0	0	0	0	0	75446	71449	0	0	0	24085	21888	500	482	8031	1603	6934	6825	4822	29062	9964	0	0	0	0	3785	3649	475	4330																									0	0	0	0									0	0	0	0	0	0	5823	4805	0	0	0	0	0	0	0	0		
11145																																																																																																																																																					0	0	615	0	0	0	0	12050	11128	0	0	0	0	0	0	136591	125977	0	0	0	63206	55280	3250	3082	390	9002	3172	1419	4896	40987	13316	0	1	0	0	0	11618	14144	27423																									0	6384	0	6466	0	0	2825	2878	0	0	8480	8740	0	0	0	0	0	0	11496	11424	0	0	0	0	0	0	0	0		
11640																																																																																																																																																					0	0	45172	0	0	0	0	0	0	0	0	0	0	0	0	114041	103364	0	0	0	75749	69530	0	0	2886	450	2437	10123	18993	52615	2864	0	0	0	0	493	15374	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
11837																																																																																																																																																					0	0	62954	27816	27789	0	0	2994	2973	0	0	0	0	0	0	73135	68565	0	0	0	3745	3358	4923	4744	30279	22363	7916	4794	0	7648	0	0	0	0	207	6642	17089	829	1077																									0	0	0	0									0	0	0	0	0	0	1871	1906	0	0	0	0	0	0	0	0		
12030																																																																																																																																																					0	0	72496	133576	134142	0	0	0	0	0	0	0	0	75	74	135239	135802	0	0	0	0	0	0	0	33012	1735	33012	70093	18388	12649	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12142																																																																																																																																																					0	0	49502	0	0	0	0	0	0	0	0	0	0	48678	44690	82103	72686	0	0	0	52630	43930	0	0	413	342	233	4903	8852	34453	16196	187	84	0	0	6195	38167	3396	8356																									0	0	0	0									0	0	0	0	2305	2098	4796	4710	0	0	0	0	0	0	0	0		
12311	2349305	2368154	29722974	4589713	4635007	0	0	193366	177528	0	0	10000	10004	15258162	13635767	28332129	26132431	0	1346	1199	4214773	4143324	0	0	1970271	1847191	1157182	4082265	2710777	1494038	570732	11854	17724	0	15989	2470470	14858088	1220075	10934207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18166	17074	0	0	123602	120423	0	137497	0	141768	4947817	4338180	3294189	2915064	2769896	2439947	7736512	6754282	0	0	0	0	3865347	3349950	5496500	5196759	0	0	0	0	0	0	105053	98230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79356	66796	46716	44583	152689	150405	0	0	79356	66796	24243	23460	145167	120015	0	0	0	0	1253492	1070294	2263420	1643914	0	0	87000	83606	-177377	0	0	79356	66796	2349305				4635007									15258162			26132431		1346			4143324																																																																							
12647																																																																																																																																																					0	0	8165	0	0	500	500	0	0	0	0	0	0	63837	61765	0	0	0	35804	35187	0	0	2499	2350	11145	2291	9897	21117	16192	8785	0	0	0	0	0	2390	2528	128	508																									0	0	0	0									0	0	0	0	534	446	0	0	0	0	0	0	0	0	0	0		
12946																																																																																																																																																					0	0	272552	0	0	0	0	8622	6750	0	0	0	0	0	0	547942	470651	0	0	0	305222	253338	3000	2783	465	299	1421	19553	13296	186280	102447	0	0	0	0	21094	71630	2831	51752																									0	0	0	0									0	0	0	0	0	0	58114	54583	0	0	0	0	0	0	0	0		
13103																																																																																																																																																					0	0	28530	1373	1374	0	0	69181	67099	0	0	0	0	18238	18238	307671	287348	0	0	0	16264	14606	0	0	3515	2459	910	19918	52622	58983	37126	33	259	2077	101	74072	57028	0	0																									0	0	0	0	0	0	4	4	0	0	150189	133565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13251																																																																																																																																																					0	0	2997	939	929	0	0	0	0	0	0	0	0	0	0	3678	3573	0	0	0	277	274	0	0	473	508	274	766	1036	0	0	0	0	0	0	988	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13457																																																																																																																																																					0	0	1755	887	887	0	0	0	0	0	0	0	0	0	0	1830	1829	0	0	0	94	99	0	0	652	0	652	687	299	0	0	0	0	0	0	0	191	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14155																																																																																																																																																					0	0	10727	10787	10898	0	0	0	0	0	0	0	0	0	0	22142	22242	0	0	0	6826	6820	0	0	4059	2284	1776	3530	4243	5517	370	0	0	0	0	4524	0	0	0																									0	0	0	0									0	0	4529	4524	0	0	0	0	0	0	0	0	0	0	0	0		
14650																																																																																																																																																					1196	1196	4028	0	0	0	0	0	0	0	0	0	0	4028	4027	0	0	0	2829	2828	0	0	0	0	2572	1196	1376	1453	0	0	0	3	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																																																																																																																																																					0	0	5246	200	199	0	0	0	0	0	0	0	0	29	29	10572	10202	0	0	0	5074	4866	0	0	2243	349	1890	2515	1955	2508	193	0	4	3	6	153	248	183	223																									0	0	0	0									0	0	0	0	0	0	430	407	0	0	0	0	0	0	0	0		
14865																																																																																																																																																					0	0	18512	0	0	0	0	0	0	0	0	0	0	3613	3593	198827	197652	0	1309	1291	3376	3400	8565	8208	13562	15786	12766	28159	26874	20635	1131	468	6654	1323	2025	9372	5194	24308	46569																									0	1749	0	1742									0	0	0	0	0	0	62091	62252	0	0	0	0	0	0	0	0		
14977																																																																																																																																																					0	0	0	5383	5404	0	0	0	0	0	0	0	0	0	0	6278	6304	0	0	0	895	900	0	0	0	0	0	3862	1542	900	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
16551																																																																																																																																																					0	0	30938	50538	48248	3000	3000	0	0	0	0	0	0	19185	19185	58474	56142	0	16185	16185	0	0	3000	3000	13210	7996	5214	33678	13232	7750	562	0	0	0	0	6896	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17110																																																																																																																																																					2600	2599	0	0	0	0	0	0	0	0	0	0	0	2600	2599	0	0	0	0	0	0	0	0	0	0	2500	0	100	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17147																																																																																																																																																					0	0	3288477	0	0	0	0	7974	7699	0	0	1500	1500	1971784	1718287	1574023	1407102	0	1069653	932815	993911	902294	0	0	18257	15974	9793	93073	63758	1730521	547817	9	161	271	0	163656	549440	8192	196222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1689	1544	10069	9686	407090	358512	350499	295072	0	0	0	0	151729	131246	39928	35505	0	0	0	0	0	0	0	0	0	
17259																																																																																																																																																					0	0	7969	997	957	0	0	0	0	0	0	0	0	545	545	13448	12726	0	545	545	8023	7721	250	237	1061	630	668	4773	1367	2022	0	13	51	0	279	2474	993	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17950																																																																																																																																																					0	0	138014	77456	77218	0	0	0	0	0	0	0	0	0	0	416691	395785	0	0	0	80549	75637	0	0	58410	15948	39460	43715	22594	46243	2037	135	41	3159	29260	94920	0	15944	82329																									0	0	0	0									0	0	0	0	0	0	89100	83102	0	0	0	0	0	0	15985	14548		
17978																																																																																																																																																					8974	8937	1000	0	0	0	0	0	0	0	0	0	0	106801	101924	0	0	0	10410	9606	0	0	0	0	16852	7520	9332	22986	10846	21617	34500	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18050																																																																																																																																																					0	0	194589	16988	16546	0	0	11126	10401	0	0	0	0	0	0	343510	311951	0	0	0	135583	119251	0	0	9966	11331	4788	31204	12735	91556	12859	2920	101	0	67	40129	90144	0	14117																									0	0	0	0									0	0	0	0	0	0	12339	11742	0	0	0	0	0	0	1189	1131		
18827																																																																																																																																																					0	0	244171	4014	3978	0	0	8885	8695	0	0	0	0	0	0	391527	387089	0	0	0	103906	101845	1500	1500	16534	7600	16974	37970	25398	38769	32319	0	0	107	1755	53743	50199	34059	88196																									0	0	0	0									0	0	0	0	0	0	120528	118941	0	0	0	0	0	0	0	0		
18836																																																																																																																																																					0	0	15590	2478	2480	0	0	10744	10352	0	0	0	0	0	0	36416	35468	0	0	0	3239	3173	0	0	6619	994	7646	8747	8094	990	0	0	0	0	135	5561	0	22	3278																									0	0	0	0									0	0	0	0	0	0	3516	3300	0	0	0	0	0	0	0	0		
18854																																																																																																																																																					0	0	16317	6011	5608	0	0	5500	5184	0	0	0	0	0	0	57317	54019	0	0	0	18473	17774	0	0	4890	947	4844	16220	7833	6791	0	0	0	0	0	0	1734	1464	14187																									0	0	0	0	0	0	695	599	0	0	2960	2686	0	0	0	0	0	0	15436	14187	0	0	0	0	0	0	0	0		
19356																																																																																																																																																					0	0	5616	0	0	0	0	1500	1494	0	0	0	0	0	0	14235	13106	0	0	0	10517	9517	0	0	754	0	754	1064	5673	3520	0	0	0	0	0	0	1124	244	728																									0	0	0	0									0	0	0	0	0	0	1142	971	0	0	0	0	0	0	0	0		
19936																																																																																																																																																					0	0	85755	41817	42111	0	0	6715	6457	0	0	0	0	517	507	113691	108498	0	0	0	19139	17114	6498	6129	18546	10062	11072	14498	29132	18662	202	0	179	733	1024	11006	1113	2194	9136																									0	0	0	0									0	0	0	0	494	484	12183	10836	0	0	0	0	0	0	0	0		
19972																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	25954	22011	0	0	0	25922	21981	0	0	0	0	0	0	0	338	756	14933	9895	0	0	0	0	1	31	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4391	4218	0	0	0	2389	2318	0	0	0	0	0	692	42	2361	0	0	0	5	0	467	346	306	0																									0	0	0	0									0	0	0	0	0	0	314	306	0	0	0	0	0	0	0	0		
20633																																																																																																																																																					0	0	21153	2001	1969	0	0	0	0	0	0	0	0	0	0	79250	75858	0	0	0	29529	28350	2000	1933	4243	809	3434	8420	5760	20499	6166	0	0	0	0	8276	13128	1238	8129																									0	0	0	0									0	0	0	0	0	0	10389	9367	0	0	0	0	0	0	0	0		
20857																																																																																																																																																					58591	58175	161975	0	0	0	0	0	0	0	0	0	0	94935	93353	95999	94929	0	36344	35178	94986	93956	0	0	14803	806	13998	40386	10568	121070	2721	0	0	0	0	315	0	0	0																									0	658	0	670									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21256																																																																																																																																																					0	0	891	100	100	0	0	0	0	0	0	0	0	0	0	1193	1202	0	0	0	0	0	0	0	293	0	293	100	601	201	0	3	5	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21359																																																																																																																																																					0	0	3428	2491	2441	240	240	695	712	0	0	0	0	240	240	21327	19978	0	0	0	4507	4276	0	0	1309	622	984	1910	1559	3111	1180	833	7	48	175	2320	4334	0	3136																									0	0	0	0									0	0	0	0	0	0	3126	3136	0	0	0	0	0	0	0	0		
21658																																																																																																																																																					0	0	11804	3507	3485	0	0	0	0	0	0	0	0	0	0	44915	43785	0	0	0	9594	9567	0	0	8313	2853	6376	4799	4199	11641	38	0	0	610	1268	8234	3768	0	0																									0	0	0	0	0	0	499	498	0	0	14364	13382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22048																																																																																																																																																					0	0	28944	0	0	0	0	2780	2648	0	0	0	0	0	0	51308	46456	0	0	0	22434	20196	1548	1476	970	1115	925	2871	1795	11096	9420	0	0	0	0	10496	8738	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22543																																																																																																																																																					0	0	0	10031	10073	0	0	0	0	0	0	0	0	0	0	11141	11183	0	0	0	1110	1110	0	0	8322	0	8322	2220	185	457	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22552																																																																																																																																																					0	0	8165	999	1464	0	0	0	0	0	0	0	0	2209	2084	13106	12563	0	2209	2084	249	250	0	0	491	2027	491	2423	0	196	313	0	0	0	0	3021	5396	0	905																									0	0	0	0									0	0	0	0	0	0	1003	905	0	0	0	0	0	0	0	0		
22730																																																																																																																																																					0	0	85068	0	0	0	0	0	0	0	0	0	0	0	0	143239	134707	0	0	0	43827	40054	0	0	0	67	0	1798	3055	35385	6928	0	0	0	0	12479	46797	3083	25114																									0	0	0	0									0	0	0	0	0	0	29494	27577	0	0	0	0	0	0	0	0		
23456																																																																																																																																																					0	0	61086	2954	2972	0	0	0	0	0	0	0	0	488	488	89199	82130	0	488	488	42930	39276	0	0	1468	1112	356	4472	4509	31947	1358	0	0	0	76	21002	16056	182	1549																									0	0	0	0									0	0	0	0	0	0	1760	1731	0	0	0	0	0	0	0	0		
23504																																																																																																																																																					0	0	766153	0	0	17000	17053	164601	162049	0	0	14000	13840	618901	560082	817212	797485	0	0	0	19753	18930	0	0	24885	27625	51700	73669	206348	111618	16140	916	840	388	33606	228745	274459	71089	319243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48350	46191	120391	120813	157965	135993	209059	211827	0	0	0	0	24088	22097	68931	58332	0	0	0	0	0	0	0	0	0	
23643																																																																																																																																																					0	0	99289	0	0	0	0	0	0	0	0	0	0	0	0	118123	102495	0	0	0	54323	49556	0	0	6782	3148	3634	12673	6817	24281	0	0	0	2	0	0	0	3139	48801																									0	0	0	0									0	0	0	0	0	0	62799	51940	0	0	0	0	0	0	0	0		
23755																																																																																																																																																					0	0	48510	0	0	0	0	0	0	0	0	0	0	35368	35694	28967	28356	0	19532	20019	14494	14441	1500	1491	1077	299	778	2976	2409	23933	8037	0	0	0	0	2195	16287	2874	3934																									0	0	0	0									0	0	0	0	0	0	6803	6809	0	0	0	0	0	0	0	0		
24378																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	11587	11300	2238	2082	0	698	729	0	0	0	0	0	692	0	0	0	0	0	1834	249	178	821	1696	8193	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24659																																																																																																																																																					8544	8465	5175	28124	28289	0	0	0	0	0	0	0	0	10857	10685	31693	31888	0	1806	1709	1568	1577	0	0	16823	4003	12820	20885	4459	578	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24949																																																																																																																																																					0	0	58241	0	0	0	0	0	0	0	0	0	0	117953	113723	79479	80121	0	0	0	0	0	0	0	3501	3702	4267	11656	14371	24527	5176	857	0	0	1842	10841	43168	42254	35413																									0	0	0	0									0	0	0	0	28533	27382	20796	20951	0	0	0	0	0	0	0	0		
25357																																																																																																																																																					0	0	34109	0	0	0	0	0	0	0	0	0	0	22493	20812	73535	73634	0	1126	1118	4936	4958	0	0	2379	0	2379	3549	156	0	0	3959	5	0	0	21	56531	10657	18870																									0	0	0	0									0	0	0	0	2394	1950	9062	9130	0	0	0	0	12525	11276	5934	5478		
25647																																																																																																																																																					0	0	5291	10044	10111	0	0	1756	1732	0	0	0	0	0	0	21753	20786	0	0	0	0	0	0	0	5163	709	4663	7488	3098	0	0	0	0	0	92	889	0	370	3477																									0	0	0	0	0	0	0	0	0	0	1076	981	0	0	0	0	0	0	4437	3647	0	0	0	0	0	0	0	0		
26765																																																																																																																																																					0	0	3688	4035	3912	0	0	3550	3225	0	0	0	0	5140	5140	169154	154516	0	5140	5140	8664	8172	0	0	6872	5675	4423	2149	3038	8122	0	0	0	250	1923	67158	51294	10596	5028																									0	0	0	0									0	0	0	0	0	0	15637	15624	0	0	0	0	0	0	0	0		
27070																																																																																																																																																					0	0	800	7065	6855	0	0	10750	10197	0	0	1000	946	0	0	174704	162416	0	0	0	95280	88401	0	0	16910	19403	16073	19974	5915	67694	0	0	0	0	0	10009	3140	1845	18363																									0	7245	0	7327									0	0	0	0	0	0	14262	12246	0	0	0	0	0	0	7906	7145		
27614																																																																																																																																																					0	0	124283	0	0	0	0	0	0	0	0	0	0	0	0	285762	256327	0	0	0	108230	96376	0	0	0	15815	410	1298	937	97067	56454	0	0	0	0	22425	19885	10824	31211																									0	0	0	0									0	0	0	0	0	0	44460	42036	0	0	0	0	0	0	0	0		
27847																																																																																																																																																					0	0	96945	0	0	0	0	0	0	0	0	0	0	0	0	159767	146302	0	0	0	99334	89738	0	0	910	200	710	3970	5625	76087	18495	0	0	0	0	15967	9584	1436	14228																									0	0	0	0									0	0	0	0	0	0	16776	15664	0	0	0	0	0	0	0	0		
28013																																																																																																																																																					0	0	692995	0	0	0	0	32101	32199	0	0	0	0	8339	8144	1418494	1412419	0	0	0	614	614	0	0	38179	14924	7625	4525	6298	0	0	25	240	5901	18967	195939	717358	367814	81142																									0	0	0	0	301	278	692171	693619	8038	7866	245883	236472	0	0	0	0	0	0	447118	448956	0	0	0	0	0	0	0	0		
