"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
27614																																																																																																																																		602083	1574	0	0	273398																																																																												273398																															
27847																																																																																																																																		947203	7840	0	0	653231																																																																												653231																															
28013																																																																																																																																		5735013	37034																																																																																																														
28152																																																																																																																																		356190	2697	0	0	235162	20455	19689	766	0	21790	1928	20132	0	2108	11594	51320	592	3896	6260	0	6260	0	0	0	0	0	0	16614	71	900	227	11801	33484	83735	81461	162902	0	0	0	0	0	0	340	170	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25276	12638	0	0	921	11717	33484	83735	82471	177139	0	16747	41236	177139	235162	763	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28675																																																																																																																																		328621	1834	0	0	192363	3562	1686	1876	0	0	0	0	0	0	24594	44759	470	67	0	0	0	0	0	0	0	0	0	7130	134	3035	328	3041	29900	51505	89416	80061	0	0	0	0	0	0	354	177	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20268	10134	168	293	4784	4889	30068	51798	94200	86313	0	10360	47100	86313	192363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																																																																																																																																		170365	1617																																																																																																														
29476																																																																																																																																		164754	1906																																																																																																														
29636																																																																																																																																		1528973	8875	0	0	1082329																																																																												1082329																															
29878																																																																																																																																		2227906	18446																																																																																																														
30052																																																																																																																																		56320	438																																																																																																														
31134																																																																																																																																		226697	1964	0	569	127604	48982	48602	380	0	0	0	0	0	0	4076	14298	8966	0	0	0	0	0	0	0	0	0	0	7967	14	154	0	7799	53995	14832	83819	77518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1747	874	0	0	0	874	53995	14832	83819	82362	0	2966	41910	82362	127035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																																																																																																																																		1347254	10198	0	0	995147	71624	64424	7200	0	0	0	0	0	0	40520	161680	16819	5385	0	0	0	0	0	0	0	0	0	43342	1029	932	0	38252	108528	261569	244188	747435	3540	3540	0	0	0	3540	2934	1467	0	0	0	1467	0	0	0	0	0	0	0	0	0	0	0	0	465	465	465	0	0	0	119576	59788	0	0	0	59788	108993	261569	244188	817634	0	52314	122094	817634	995147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31657																																																																																																																																		187054	1044																																																																																																														
31826																																																																																																																																		518026	5234	0	234	401763	60736	58942	1794	0	0	0	0	0	0	0	13351	20295	100	0	0	0	0	0	0	0	0	0	26620	0	0	0	23757	58942	15145	165015	269051	3839	3839	0	0	0	3839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9576	4788	0	0	0	4788	58942	15145	165015	287130	0	3029	82508	287130	401529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31835																																																																																																																																		199368	2347																																																																																																														
32234																																																																																																																																		383823	1123	0	0	229553																																																																												229553																															
32766																																																																																																																																		394784	2852																																																																																																														
32971																																																																																																																																		452936	3452																																																																																																														
33147																																																																																																																																		1303870	16596	0	3761	1058798																																																																												1055037																															
33259																																																																																																																																		1181367	12530	0	1113	941349																																																																												940236																															
33370																																																																																																																																		27191	155																																																																																																														
33839																																																																																																																																		47037	112																																																																																																														
34537																																																																																																																																		21134120	176252	0	2837	14105564	765949	625441	140509	0	576155	13883	562272	0	0	702554	3596232	43074	230614	44919	0	44919	0	0	0	0	0	0	2180625	87684	66251	2312	637875	1502055	4518370	3012546	10311006	24370	24370	0	0	0	24370	36261	18131	0	0	0	18130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1272215	636108	0	0	320235	315873	2012108	4518370	3385998	10899818	0	903674	1692999	10899818	14102727	26120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34555																																																																																																																																		407420	3339																																																																																																														
34742																																																																																																																																		785601	5996	0	0	606623																																																																												606623																															
35057																																																																																																																																		263759	2494	0	296	184933	34597	31176	3420	1	0	0	0	0	0	6199	4935	0	0	0	0	0	0	0	0	0	0	0	17603	31	2496	0	13165	37408	11390	82439	133549	698	698	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1196	598	0	0	0	598	37408	11390	82439	137820	0	2278	41220	137820	184637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301	1666000	0	0	0	0	0	0	14628000	14628000	0	2926000	0	1596000	1596000	0	319000	0	98778000	1925000	587000	0	0	0	0	0	0	0	0	52311000	52311000	461000	6861000	0	17191000	1656000	26024000	118000	0	20430000	4086000	0	0	0	4086000	0	0	0	0	37130000	1004000	0	8157000	419000	27128000	10000	1469000	0	0	1469000	0	0	0	0	6861000	2280000	0	2053000	587000	0	0	0	0	0	1000	137220	91200	0	3079500	1467500	0	0	0	0	0	12500	134310120	2185000	2950000	5900000	4350000	3583855000	29440000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10739000	0	75987000	36852000	5703000	13049000	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
35646																																																																																																																																		130666	752	0	0	84042																																																																												84042																															
