"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
8462																																																																																																																																																					0	0	50445	0	0	0	0	0	0	0	0	0	0	0	0	98522	94836		0	0	23737	22641	0	0	5208	0	5208	11254	3614	37595	0	0	0	0	660	19437	9604	2241	5223																									0	0	0	0									0	0	0	0	0	0	7475	7464	0	0	0	0	0	0	0	0		
8631																																																																																																																																																					0	0	5283	0	0	0	0	0	0	0	0	0	0	0	0	17715	16912		0	0	730	731	973	1000	2450	0	2450	3979	1741	2384	0	0	0	0	0	4337	579	0	1442																									0	0	0	0									0	0	0	0	0	0	1439	1442	0	0	0	0	0	0	0	0		
9357																																																																																																																																																					0	0	19052	3995	3940	0	0	0	0	0	0	0	0	0	0	54530	54404		0	0	0	0	0	0	14471	3740	11473	0	4718	0	0	0	10	156	1137	7534	0	6198	19438																									0	0	0	0									0	0	0	0	0	0	25519	25636	0	0	0	0	0	0	0	0		
9553																																																																																																																																																					0	0	55371	3490	3483	0	0	2051	2027	0	0	0	0	33905	32332	34507	30986		33905	32332	11690	10370	0	0	4684	1279	4098	5667	7007	25376	6523	24	103	124	359	6431	2454	633	4813																									0	0	0	0									0	0	0	0	0	0	6500	5446	0	0	0	0	0	0	0	0		
9807																																																																																																																																																					0	0	321625	19999	20018	5000	4682	29631	30337	0	0	0	0	122319	121378	402875	400593		78533	79367	156791	156303	0	0	108304	58560	49743	28175	41687	157783	3507	195	119	0	0	22549	86043	0	74551																									0	0	0	0	0	0	15359	14448	38786	37329	56964	55671	0	0	0	0	0	0	74589	74551	0	0	0	0	0	0	0	0		
9955																																																																																																																																																					0	0	35054	1994	1884	0	0	2574	2465	0	0	0	0	0	0	51085	49659		0	0	21846	21150	0	0	13846	1741	12105	17066	9348	9162	0	0	0	0	0	237	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
10250																																																																																																																																																					0	0	76732	5008	4890	0	0	500	492	0	0	0	0	0	0	239851	220675		0	0	120082	110542	1000	990	14710	1355	13322	26358	29844	58627	1301	356	33	320	1959	46614	40586	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
10849																																																																																																																																																					0	0	57309	19266	19175	0	0	500	484	0	0	0	0	0	0	76626	71822		0	0	24075	21536	500	484	7281	2503	5286	7477	3761	31569	9525	0	0	0	110	3491	3525	405	4171																									0	0	0	0									0	0	0	0	0	0	5628	4576	0	0	0	0	0	0	0	0		
11145																																																																																																																																																					0	0	477	0	0	0	0	12050	11156	0	0	0	0	0	0	139705	128486		0	0	63015	54507	0	3098	390	10531	1410	1423	5833	29342	23313	0	1	0	0	0	11253	14454	30935																									0	6189	0	6260	0	0	2763	2772	0	0	8343	8472	0	0	0	0	0	0	11370	11325	0	0	0	0	0	0	12074	11870		
11640																																																																																																																																																					0	0	47310	0	0	0	0	0	0	0	0	0	0	0	0	112519	100798		0	0	75074	68032	0	0	2438	716	1723	11251	19941	49402	2341	0	0	0	0	1826	13582	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
11837																																																																																																																																																					0	0	48807	15457	15439	0	0	2996	2984	0	0	0	0	0	0	58883	54409		0	0	3740	3389	4923	4740	16930	15439	1491	4802	0	7682	0	0	0	0	193	10345	12780	622	1055																									0	0	0	0									0	0	0	0	0	0	1650	1677	0	0	0	0	0	0	0	0		
12030																																																																																																																																																					0	0	72228	133564	133510	0	0	0	0	0	0	0	0	74	73	135045	134990		0	0	0	0	0	0	67880	1554	67880	34963	18169	12499	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12142																																																																																																																																																					0	0	49354	0	0	0	0	0	0	0	0	0	0	48167	43786	82296	71635		0	0	54041	44380	0	0	420	161	420	5833	13311	31353	14128	64	124	0	0	7097	35949	3854	7508																									0	0	0	0									0	0	0	0	2268	2029	4521	4396	0	0	0	0	0	0	0	0		
12311	2158349	2163279	36461604	8483571	8485576	0	0	193277	175941	0	0	10000	10000	14768414	13089073	37857680	35556939		1327	1178	4435707	4338069	0	0	8244666	5694312	1660472	5341451	1636500	1551866	562976	1522711	1106776	0	1647	3715096	13796362	2358186	11376999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18069	16876	0	0	111479	108394	0	125270	0	129548	4841924	4230072	3231804	2847666	2703332	2368140	10745863	9749671	0	0	0	0	3772043	3224589	6774980	6448054	0	0	0	0	0	0	103470	96466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313728	300161	42143	39969	521273	519322	0	0	313728	300161	23295	22508	293652	268122	0	0	0	0	1226001	1039338	2757486	2136617	0	0	58969	56004	-195648	0	0	313728	300161	2158349				8485576									14768414			35556939		1327			4338069																																																																							
12647																																																																																																																																																					0	0	8160	0	0	500	499	0	0	0	0	0	0	64581	62275	0	0		36086	35267	0	0	2973	2809	13872	5612	9299	18242	17711	8323	0	0	0	0	0	3250	1529	121	493																									0	0	0	0									0	0	0	0	515	424	0	0	0	0	0	0	0	0	0	0		
12946																																																																																																																																																					0	0	283872	0	0	0	0	8622	6830	0	0	0	0	0	0	559151	476716		0	0	311506	255783	3000	2760	1456	634	3595	17403	14380	188866	102531	0	0	0	0	24086	72885	2696	49592																									0	0	0	0									0	0	0	0	0	0	56498	52288	0	0	0	0	0	0	0	0		
13103																																																																																																																																																					0	0	29803	1384	1383	0	0	67178	64549	0	0	0	0	17968	17968	301680	280034		0	0	15867	14212	0	0	9874	312	9484	9369	67964	43526	38717	87	122	1772	90	70849	55710	0	0																									0	0	0	0	0	0	4	4	0	0	145575	128627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13251																																																																																																																																																					0	0	2490	1043	1024	0	0	0	0	0	0	0	0	0	0	3742	3601		0	0	276	274	0	0	274	580	0	767	1317	0	0	0	0	0	0	938	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13457																																																																																																																																																					0	0	1748	889	884	0	0	0	0	0	0	0	0	0	0	1838	1823		0	0	97	99	0	0	755	0	755	587	297	0	0	0	0	0	0	0	184	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14155																																																																																																																																																					0	0	12942	10549	10535	0	0	0	0	0	0	0	0	0	0	20898	20816		0	0	5578	5562	0	0	2307	1284	1022	3594	5428	4401	368	0	0	0	0	4719	0	0	0																									0	0	0	0									0	0	4278	4235	0	0	0	0	0	0	0	0	0	0	0	0		
14650																																																																																																																																																					2993	2990	4327	0	0	0	0	0	0	0	0	0	0	5824	5820	0	0		2828	2827	0	0	0	0	4368	3643	725	1453	0	0	0	3	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																																																																																																																																																					0	0	5312	499	492	0	0	0	0	0	0	0	0	25	25	10686	10244		0	0	4923	4668	0	0	3117	424	2689	1491	1743	2956	191	0	4	0	21	289	74	173	213																									0	0	0	0									0	0	0	0	0	0	411	386	0	0	0	0	0	0	0	0		
14865																																																																																																																																																					0	0	18512	0	0	0	0	0	0	0	0	0	0	3604	3586	197746	196150		1308	1294	3369	3397	6775	6425	16253	17855	12290	27043	22493	21996	1125	1394	5637	1217	3039	6951	6627	19213	52874																									0	1691	0	1684									0	0	0	0	0	0	63656	63625	0	0	0	0	0	0	0	0		
14977																																																																																																																																																					0	0	0	10394	10382	0	0	0	0	0	0	0	0	0	0	11286	11277		0	0	892	895	0	0	0	5000	0	5382	0	895	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
16551																																																																																																																																																					0	0	33795	45497	43187	3000	3000	0	0	0	0	0	0	17070	17070	52295	49797		14070	14070	0	0	3000	3000	12139	91	12048	33238	7325	7157	399	0	0	0	0	6610	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17110																																																																																																																																																					100	101	0	0	0	0	0	0	0	0	0	0	0	100	101	0	0		0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17147																																																																																																																																																					0	0	3225314	0	0	0	0	7985	7729	0	0	1500	1500	1937730	1660935	1563047	1372417		1066149	904526	993176	877380	0	0	10875	9431	9050	99355	73686	1700373	523405	3	99	236	0	282199	412327	17570	182414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1668	1519	9277	8888	396247	348076	343315	288061	0	0	0	0	148283	126903	39298	34671	0	0	0	0	0	0	0	0	0	
17259																																																																																																																																																					0	0	8228	997	959	0	0	0	0	0	0	0	0	545	545	12906	12163		545	545	7623	7301	250	237	1153	520	870	4291	1364	1996	0	61	0	0	257	2366	982	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17950																																																																																																																																																					0	0	123951	68458	68133	0	0	0	0	0	0	0	0	0	0	413982	390578		0	0	79076	73417	0	0	55632	12403	40364	36860	28916	38190	799	75	126	3041	28763	94833	7549	16253	82406																									0	0	0	0									0	0	0	0	0	0	87230	80559	0	0	0	0	0	0	19020	17494		
17978																																																																																																																																																					7977	7951	1000	0	0	0	0	0	0	0	0	0	0	102777	97368	0	0		10408	9487	0	0	0	0	16339	1994	14345	18980	10846	29113	27499	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18050																																																																																																																																																					0	0	214963	6978	6570	0	0	11125	10341	0	0	0	0	0	0	338684	305004		0	0	135335	117787	0	0	1094	1982	6644	30576	13262	89297	11105	2886	68	0	115	63205	72346	0	13515																									0	0	0	0									0	0	0	0	0	0	12089	11198	0	0	0	0	0	0	1154	1105		
18827																																																																																																																																																					0	0	226509	2005	1991	0	0	8264	8108	0	0	0	0	0	0	390582	382861		0	0	106693	103442	1500	1500	15048	9496	14183	35980	32529	30113	34115	0	0	88	1576	52377	48307	42499	81598																									0	0	0	0									0	0	0	0	0	0	121438	118694	0	0	0	0	0	0	0	0		
18836																																																																																																																																																					0	0	15708	1978	1980	0	0	10751	10399	0	0	0	0	0	0	35982	34971		0	0	3227	3143	0	0	6908	2295	7619	8603	6963	969	0	0	0	0	550	4804	0	18	3150																									0	0	0	0									0	0	0	0	0	0	3410	3168	0	0	0	0	0	0	0	0		
18854																																																																																																																																																					0	0	16119	6009	5585	0	0	5500	5148	0	0	0	0	0	0	55633	52140		0	0	17403	16650	0	0	4043	0	9948	12294	7463	6152	0	0	0	0	0	0	1154	1456	13673																									0	0	0	0	0	0	677	581	0	0	2871	2589	0	0	0	0	0	0	15009	13673	0	0	0	0	0	0	0	0		
19356																																																																																																																																																					0	0	5547	0	0	0	0	1500	1505	0	0	0	0	0	0	14049	12844		0	0	10501	9440	0	0	753	0	753	1104	5609	3480	0	0	0	0	0	0	970	0	929																									0	0	0	0									0	0	0	0	0	0	1114	929	0	0	0	0	0	0	0	0		
19936																																																																																																																																																					0	0	79939	46771	46629	0	0	5205	4938	0	0	0	0	480	469	113669	107667		0	0	18098	15796	6498	6069	20220	2344	18774	20847	25770	16430	198	37	234	445	2514	9867	0	2288	8398																									0	0	0	0									0	0	0	0	461	450	11590	10225	0	0	0	0	0	0	0	0		
19972																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	25951	22013	0	0		25920	21981	0	0	0	0	0	0	0	538	556	14931	9894	0	0	0	0	1	31	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4307	4101		0	0	2385	2286	0	0	174	0	174	506	35	2332	0	0	0	4	0	437	331	282	0																									0	0	0	0									0	0	0	0	0	0	291	282	0	0	0	0	0	0	0	0		
20633																																																																																																																																																					0	0	23927	1501	1476	0	0	0	0	0	0	0	0	0	0	81119	77065		0	0	29464	28000	2000	1936	4610	1433	4113	7921	5389	20186	6078	501	0	0	121	8729	12619	1337	8637																									0	0	0	0									0	0	0	0	0	0	11054	9975	0	0	0	0	0	0	0	0		
20857																																																																																																																																																					58805	58099	152888	0	0	0	0	0	0	0	0	0	0	95267	92195	86160	83169		36462	34096	85178	82232	0	0	34444	10766	23678	20823	14555	106753	1556	0	0	0	0	304	0	0	0																									0	633	0	647									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21256																																																																																																																																																					0	0	1187	100	99	0	0	0	0	0	0	0	0	0	0	1194	1194		0	0	0	0	0	0	295	0	295	99	793	0	0	3	4	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21359																																																																																																																																																					0	0	3634	2491	2438	241	241	695	707	0	0	0	0	241	241	21243	19676		0	0	4186	3873	0	0	998	304	989	2211	1407	2984	980	792	9	33	159	2462	3934	0	3655																									0	0	0	0									0	0	0	0	0	0	3688	3655	0	0	0	0	0	0	0	0		
21658																																																																																																																																																					0	0	11618	2756	2740	0	0	0	0	0	0	0	0	0	0	39793	38408		0	0	9065	8859	0	0	8389	2988	6299	1910	3095	11443	14	0	0	97	1527	8219	2808	0	0																									0	0	0	0	0	0	497	491	0	0	13192	12160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22048																																																																																																																																																					0	0	25767	0	0	0	0	2775	2634	0	0	0	0	0	0	50126	44708		0	0	22061	19454	1548	1466	925	1929	0	3309	2284	10833	8027	0	0	0	0	9972	8355	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22543																																																																																																																																																					0	0	0	10022	10031	0	0	0	0	0	0	0	0	0	0	11132	11142		0	0	1110	1111	0	0	8296	0	8296	2205	185	455	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22552																																																																																																																																																					0	0	9005	999	964	0	0	0	0	0	0	0	0	2064	1945	13284	12128		2064	1945	249	250	0	0	492	1506	492	2315	501	170	301	0	0	0	0	3309	4739	0	858																									0	0	0	0									0	0	0	0	0	0	966	858	0	0	0	0	0	0	0	0		
22730																																																																																																																																																					0	0	83486	0	0	0	0	0	0	0	0	0	0	0	0	141288	132522		0	0	43662	39999	0	0	0	65	0	1791	3364	34896	5895	0	0	0	0	17064	41609	4287	23551																									0	0	0	0									0	0	0	0	0	0	29358	27226	0	0	0	0	0	0	0	0		
23456																																																																																																																																																					0	0	60486	2958	2940	0	0	0	0	0	0	0	0	408	407	86815	78507		408	407	42114	37544	0	0	1146	50	1096	3848	4815	30841	1244	0	0	0	70	21319	13978	169	1482																									0	0	0	0									0	0	0	0	0	0	1696	1652	0	0	0	0	0	0	0	0		
23504																																																																																																																																																					0	0	823662	0	0	23000	22260	178050	174670	0	0	14000	13820	647842	585384	862677	837769		0	0	16030	15220	0	0	28847	39498	41623	62625	298072	59141	15833	697	920	309	74137	232693	261656	96537	301870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46327	44015	132553	132228	170609	148276	220572	221249	0	0	0	0	38944	36303	66823	55723	0	0	0	0	0	0	0	0	0	
23643																																																																																																																																																					0	0	97319	0	0	0	0	0	0	0	0	0	0	0	0	114260	98281		0	0	51139	46217	0	0	7889	3161	4722	10365	7177	22765	0	0	0	1	0	0	0	3968	46122																									0	0	0	0									0	0	0	0	0	0	61121	50091	0	0	0	0	0	0	0	0		
23755																																																																																																																																																					0	0	47360	0	0	0	0	0	0	0	0	0	0	34905	35228	39402	38802		19424	19961	14688	14711	1500	1493	3190	721	2470	1460	2038	24221	7596	0	0	0	0	3043	14981	711	16465																									0	0	0	0									0	0	0	0	0	0	17251	17175	0	0	0	0	0	0	0	0		
24378																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	11067	10728	2144	1980		698	729	0	0	0	0	0	692	0	0	0	0	0	1804	177	146	1041	1309	7872	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24659																																																																																																																																																					7027	6916	5644	27896	27888	0	0	0	0	0	0	0	0	9321	9101	31428	31434		1788	1680	1531	1537	0	0	17692	5990	11702	19589	2923	551	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24949																																																																																																																																																					0	0	57174	0	0	0	0	0	0	0	0	0	0	117013	111758	87678	87437		0	0	0	0	0	0	3507	5419	3951	14742	16180	19867	5196	815	0	0	1723	12120	42949	47359	34129																									0	0	0	0									0	0	0	0	27476	26070	20469	20410	0	0	0	0	0	0	0	0		
25357																																																																																																																																																					0	0	31693	0	0	0	0	0	0	0	0	0	0	32511	30608	93508	92719		1126	1119	4932	4937	0	0	2998	2375	622	2911	155	0	0	3803	1	0	0	20	87503	9480	18359																									0	0	0	0									0	0	0	0	2331	1857	7981	8018	0	0	0	0	12196	10918	5793	5294		
25647																																																																																																																																																					0	0	4805	10042	10050	0	0	1254	1234	0	0	0	0	0	0	21077	20043		0	0	0	0	0	0	5173	195	5173	6962	3068	0	0	0	0	0	82	830	0	355	3378																									0	0	0	0	0	0	0	0	0	0	1009	912	0	0	0	0	0	0	4350	3537	0	0	0	0	0	0	0	0		
26765																																																																																																																																																					0	0	5103	4030	3914	0	0	2750	2418	0	0	0	0	430	430	161848	147190		430	430	7975	7377	0	0	2145	0	4543	2023	3184	7323	0	0	20	244	3115	66620	46087	9055	5405																									0	0	0	0									0	0	0	0	0	0	14417	14461	0	0	0	0	0	0	0	0		
27070																																																																																																																																																					0	0	796	5558	5366	0	0	10250	9736	0	0	1000	942	0	0	183773	169508		0	0	92877	84409	0	0	14819	18733	13685	16823	6102	67227	0	0	0	0	109	9334	10671	4449	22375																									0	6986	0	7069									0	0	0	0	0	0	21553	19355	0	0	0	0	0	0	7640	6860		
27614																																																																																																																																																					0	0	121186	0	0	0	0	0	0	0	0	0	0	0	0	286707	254664		0	0	108039	93574	0	0	0	14068	160	1299	3108	91786	54594	0	0	0	0	27054	14034	15365	33196																									0	0	0	0									0	0	0	0	0	0	51026	48561	0	0	0	0	0	0	0	0		
27847																																																																																																																																																					0	0	94572	0	0	0	0	0	0	0	0	0	0	0	0	159189	144956		0	0	92844	82573	0	0	1258	551	708	2017	4865	67859	25528	0	0	0	0	18270	10094	2344	12720																									0	0	0	0									0	0	0	0	0	0	16300	15064	0	0	0	0	0	0	0	0		
28013																																																																																																																																																					0	0	712142	0	0	0	0	47699	47777	0	0	0	0	8278	8003	1387933	1378502		0	0	614	614	0	0	41779	0	38238	4507	6186	0	0	48	534	4544	22296	174490	663945	271987	200005																									0	0	0	0	296	271	642800	642467	7982	7732	225019	215112	0	0	0	0	0	0	471213	471992	0	0	0	0	0	0	0	0		
