"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDPV23	RCFDPV24	RCFDPV25	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONPV23	RCONPV24	RCONPV25	
3224580																																																																																																		0	0	0	0	0	0	0	0	0	0	382020	411219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374179	408634	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28757	16728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28757	16728	0	0	0	0	0	0	0	0	0	0	7841	2585	0	0	0	0	28757	16728	0	0	0	0	0	0	0	0	0	0	
3228908																																																																																																		0	0	0							11500	77524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	77524	0	11500													0	0	0	
3229875																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3232204																																																																																																		0	0	0	0	0	0	0	0	0	146115	62479	0	0	0	0	496	0	2533	0	0	3268	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	7146	0	0	0	0	0	0	0			0	0	0	0	4029	0	0	0	35756	52481	5473	0	0	51092	46129	0	0	0	7620	0	7734	2459	0	6515	1819	0	5111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7620	0	4466	0	0	0	0	0	0	0	0	0	0	0	3268	0	0	3268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3232370																																																																																																		0	0	0							1058	1162	43	70	0	0	395	0	149	0	0	138	0	43	0	0	0	0				0	0	0	0	0	74	0	0	0	0	0	0	0	0	0		672	0	148	0	0	0								0	0	0	0	0	0	377	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															28	0	22	214	0	3													0	0	0	
3235410																																																																																																		0	0	0	0	0	0	0	0	0	10936	838	0	0	0	0	43	0	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	449	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	343	0	0	2412	7520	0	0	0	43	0	0	0	0	8804	0	0	7140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3243282																																																																																																		0	0	0							7207	934	0	0	0	0	934	0	7207	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	6697	0	0	5147	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3247589																																																																																																		0	0	0							587	3532	0	0	0	0	2754	0	0	0	0	0	0	0	0	0	0	0				324	0	156	0	0	0	0	0	0	0	0	0	0	0	0		390	0	454	0	0	0								0	0	0	0	0	41	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3248849																																																																																																		0	0	0	0	0	0	0	0	0	53753	17827	0	0	0	0	161	0	358	0	0	0	6179	0	3700	0	0	0	0	0	0	687	0	0	1596	0	0	0	0	0	0	0	0	0	0	0	0	4300	0	8244	0	0	0	0	0			0	0	0	935	0	0	0	0	25421	0	0	0	0	4736	15238	0	0	0	0	0	8250	0	0	358	0	0	268	0	0	0	0	0	0	0	0	0	0	0	4550	0	0	3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3253834																																																																																																		0	0	0							1021	2364	354				1147	0	0	0	0	0	0	0	0	0	0	0				0	0	0	17	91	0	0	0	0	0	0	0	0	0	0	0	187	534	563	103	0	160	0	0						0	0	0	0	0	0	637	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3254297																																																																																																		0	0	0							17	1608	0				822	0	17	0	0	0	0	0	0	0	0	0				0	0	0	38	0	0	0	0	0	0	0	0	0	0	0		0	0	17	0	0	0								0	0	0	0	0	0	141	339	0	0	0	0				1	0	0	0	0	0	0	0	0	0	0	0		0	0																															251	0	0	0	0	0													0	0	0	
3267738																																																																																																		0	0	0							1872	695	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		469	0	695	0	0	0								0	0	0	0	0	0	0	0	0	0	1305	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3268173																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3268249																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3271799																																																																																																		776	0	1560							58658	13826	0	0	0	0	1434	0	20286	0	0	0	3012	0	0	0	0	0				332	0	2132	0	0	0	0	0	0	0	0	0	0	0	0		10539	91	2829	0	0	0								0	0	0	0	5415	3123	5443	0	0	0	12053	3459				0	0	13840	0	0	17067	0	0	12905	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3271986																																																																																																		0	0	0							356	224	0	0	0	0	40	0	356	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	184	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3272956																																																																																																		0	0	1195							11632	5332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1242	0	644	0	0	0								0	0	0	0	0	3518	1331	3357	0	0	2237	3340				0	0	3249	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	100													0	0	0	
3274709																																																																																																		0	0	0	0	0	0	0	0	0	18183	2557	0	0	0	0	0	0	3462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	1278	0	0	0	0	0			0	0	0	0	0	0	0	0	4458	163	949	0	0	3147	6727	0	0	0	0	0	6259	915	0	5684	131	0	3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3277241																																																																																																		0	0	0							4840	2984	0	0	0	0	334	0	79	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1280	0	709	0	0	0								0	0	0	0	0	0	529	1412	0	0	459	3022				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3280625																																																																																																		0	0	0							142	1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		124	0	510	0	0	0								0	592	0	0	0	0	0	0	0	0	18	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3281510																																																																																																		0	0	0							16627	2331	0	0	0	0	638	0	893	0	0	542	234	0	0	0	0	0				42	0	0	0	0	0	0	0	0	0	0	0	0	0	0		687	0	15	0	0	0								0	0	0	0	0	0	946	456	0	0	7266	7239				0	0	0	1068	0	2592	873	0	870	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3282012																																																																																																		0	0	0							656	186	0				65	0	372	51	0	0	0	0	0	0	0	0				12	0	0	0	0	0	0	0	0	0	0	0	0	0	0		119	0	0	0	0	0								0	0	0	0	0	0	0	39	0	0	0	30				0	0	54	0	0	0	0	0	0	0	0	0		0	0																															4	0	20	15	0	115													0	0	0	
3284070	0	0	0	187000	0	191000	0	0	0	1307000	3231000	0	0	0	0	90000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0			0	0	0	10000	0	5000	130000	0	29000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	130000	0	17000	0	0	0	3000000	0	1046000	0	0	0	0	0	0	130000	0	17000	0	0	0	0	0	0																						0	0	0	0	0	0							0	0	1000														62000	0	34000	0	0	0								0	0	0	0	0	0	0	0	0	0	2000	0	0	0	9000																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0	0	0																									
3284397																																																																																																		0	0	0	0	0	0	0	0	77198	108356	2044	0	0	0	0	0	0	77198	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9912	14	1556	0	0	0	0	0			0	0	0	0	0	0	0	0	0	250	238	0	0	6788	14444	0	0	461	0	0	21316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6513	0	0	14342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284445																																																																																																		0	0	0							28625	1887	3815	0	0	0	120	0	8740	0	0	0	0	0	0	0	0	0				0	0	0	1767	31	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	15045	0	0	2361	1423	4840	0				0	0	4102	0	0	15967	0	0	14206	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3284490																																																																																																		0	0	0	0	0	0	0	0	0	3754	2954	23	0	0	0	88	0	33	0	0	0	0	0	3449	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	710	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3285246																																																																																																		0	0	0							0	796	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3285778																																																																																																		0	0	0							718	271	0				0	0	0	0	0	0	0	0	0	0	0	0				20	0	21	0	0	0	0	0	0	0	0	0	0	0	0		454	0	226	0	0	0								0	25	0	0	0	0	0	0	0	0	243	0				0	0	390	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3286999																																																																																																		0	0	0							285	2088	0				97	0	0	0	0	195	0	0	0	0	0	0				0	0	0	32	0	0	0	0	0	0	0	0	0	0	0		0	0	700	0	0	0								0	0	0	0	0	0	1234	0	0	0	69	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	25	0	21													0	0	0	
3287660																																																																																																		0	0	0	0	0	0	0	0	0	13822	26353	0	0	0	0	0	0	68	0	0	0	0	0	0	579	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860	0	3737	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	0	22616	0	11894	0	0	0	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	0	
3288452																																																																																																		0	0	0							3291	24091	243	0	0	0	22604	0	70	0	0	0	0	0	0	0	0	0				371	0	0	3	0	0	0	0	0	0	0	0	0	0	0		609	0	968	243	0	0								0	115	0	0	0	981	0	0	0	0	1451	180				0	0	0	22596	0	196	17959	0	147	0	0	0		0	0																															0	0	0	30	0	0													0	0	0	
3290240																																																																																																		0	0	0	0	0	0	0	0	0	91	38	29	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	29	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3293540																																																																																																		0	0	0							226	2466	2963	0	0	0	2466	2963	101	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	125	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	224	2456	2963	0	2456	2963	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3296859																																																																																																		0	0	0							3214	3488	0				0	0	3214	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	3488	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3297490																																																																																																		0	0	0							66	2760	0	0	250	0	1677	0	0	0	0	0	0	0	0	0	0	0				0	0	0	250	0	0	0	0	0	0	0	0	0	0	0		66	0	0	0	0	0								0	0	0	0	0	0	829	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															4	0	0	0	0	0													0	0	0	
3303298	276	617	190	70428	618	181698	0	0	0	1534202	974017	623125	0	0	0	99	1930	0	0	0	0	0	0	0	0	0	0	0	0	5	0	16845	0	0	11909	26720	0	20815	38452	0	0			0	0	0	2705	0	16239	236966	54233	308261	50820	596871	20627	4689	5699	15347	45588	591058	146	0	0	0	35075	0	22455	0	0	0	2856	0	2200	0	0	0	60157	0	21625	71813	1583	37392	0	0	0	0	0	0	0	0	0	0	0	147																						0	0	0	130302	1058	124349							135519	0	312744														223576	4939	108736	595095	660	0								0	61339	0	0	54	67383	68313	237320	0	24771	21766	484777	8538	33894	49693																0	0	0	50265	0	48263	4335	0	17896	45336	0	3386	90561	20339	164368										0	0	0																									
3303944																																																																																																		0	0	0							7878	1883	0	0	0	0	113	0	0	0	0	0	1770	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	819	0	0	0	0	0	7059				0	0	7059	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3306280																																																																																																		0	0	0							934	5684	541	0	0	0	392	0	249	488	0	0	0	0	0	0	0	0				434	0	0	5	0	0	0	0	0	0	0	0	0	0	0		392	293	1718	437	295	0								0	614	0	0	0	0	1738	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	104	0	0	0	0													0	0	0	
3306598																																																																																																		0	0	0							468	2495	97				151	0	87	238	70	0	0	0	0	0	0	0				0	0	15	87	0	0	0	0	0	0	0	0	0	0	0		249	0	1576	0	42	0								0	0	0	0	0	20	48	88	27	0	31	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															188	0	49	77	0	17													0	0	0	
3308529																																																																																																		0	0	0							293	671	288				71	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	600	0	0	0	0	0						0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3308574																																																																																																		0	0	0							24	5314	700				3644	0	0	0	0	0	0	0	0	0	0	0				412	119	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	88	52	0	0								0	0	0	0	0	0	109	666	0	529	0	0				0	52	0	0	0	0	0	0	0	0	0	0		0	0																															395	0	24	0	0	0													0	0	0	
3309393																																																																																																		0	0	0							0	781	2640	0	0	0	3	1515	0	0	0	0	0	0	0	0	0	0				0	0	0	15	0	0	0	0	0	0	0	0	0	0	0		0	0	695	126	0	0								0	0	0	989	0	0	7	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															58	9	0	3	1	0													0	0	0	
3309571																																																																																																		6291	0	11212	0	0	0	0	0	0	14527	7670	0	0	0	0	1379	0	3315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3310287																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3314043																																																																																																		0	0	0							2265	1	0	0	0	0	0	0	2260	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	1	0	1													0	0	0	
3314119																																																																																																		0	0	0							726	168	44				168	0	379	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		347	0	0	44	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3316739																																																																																																		0	0	0							4554	1259	59				18	0	774	0	0	0	0	0	2144	0	0	0				134	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1617	19	781	59	0	0								0	100	0	0	0	0	64	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															154	0	0	8	0	0													0	0	0	
3317192																																																																																																		0	0	0							85	23	0				18	0	41	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	44	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	5	0	0													0	0	0	
3317932																																																																																																		0	0	0	0	0	0	0	0	0	41579	95155	7960	0	0	0	1881	426	11947	0	0	0	81708	6765	21786	0	0	0	0	0	0	1040	0	242	0	0	83	0	0	0	0	0	0	0	0	0	0	3604	0	9619	769	0	0	0	0			0	0	0	0	0	0	0	0	0	508	398	0	0	3752	165	0	0	0	3687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3320781																																																																																																		0	0	0							10959	2561	0	0	0	0	0	0	108	0	0	506	107	0	145	0	0	0				3	0	0	27	0	0	0	0	0	0	0	0	0	0	0		1409	31	2296	0	49	0								0	0	0	0	0	7555	0	0	0	0	891	314				0	0	726	0	0	56	0	0	18	0	0	0		0	0																															66	0	0	13	0	0													0	0	0	
3322468																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3325759																																																																																																		0	0	0	0	0	0	0	0	0	84949	69396	15223	0	0	0	7238	15223	35436	0	0	249	498	0	0	0	0	0	0	0	0	273	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	5434	215	6333	0	0	0	0	0			0	0	0	17	12261	0	0	123	389	8988	30716	0	0	1873	39814	0	0	0	31991	0	62867	1851	1713	3320	1851	1713	3320	0	0	0	0	0	0	0	0	0	0	0	0	498	0	0	0	0	0	30716	0	39129	0	0	23738	0	0	0	777	0	0	0	0	0	0	0	0	0	0	0	3072	0	914	0	0	23738	0	0	0	0	0	0	0	0	0	0	0	0	
3337097																																																																																																		0	0	0							24612	15354	0	0	0	0	623	0	7277	0	0	0	0	0	2330	0	0	0				0	0	1786	0	0	0	0	0	0	0	0	0	0	0	0		1672	0	0	0	1148	0								0	0	0	0	0	0	4910	8673	0	0	3758	7789				0	0	570	5562	0	8304	4190	0	7431	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3340725																																																																																																		0	0	0							19932	3118	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18981	498	3118	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	1761	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3340903																																																																																																		0	0	0							75	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	75	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	75	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
3341393																																																																																																		0	0	0							5738	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		202	0	0	0	0	0								0	0	0	0	414	0	0	0	0	0	5064	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	11	0	58													0	0	0	
3342671																																																																																																		0	0	0							591	438	84	0	0	0	98	80	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		591	0	335	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	5	4	0													0	0	0	
3344321																																																																																																		0	0	0	0	0	0	0	0	0	3418	6054	0	0	0	0	466	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4850	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	3306	0	728	0	10	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3346633																																																																																																		0	0	0							0	20	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															11	0	0	8	0	0													0	0	0	
3347603																																																																																																		0	0	0							902	2059	2950	0	0	0	150	2556	136	0	0	0	0	0	0	0	0	0				0	250	198	0	0	0	0	0	0	0	0	0	0	0	0		135	0	394	144	0	0								0	0	0	0	0	0	0	1515	0	0	433	0				0	0	433	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
