"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
48374	56	6	0	0	0	0	78	0				3	581	395		19				19		3	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	6	111	62	
48440	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
49054	0	0	0	0	0	0	3	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
49148	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
49241	0	0	0	0	0	0	41	2				0	82	2		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	80	39	
49652	0	0	0	0	0	18	43	0				0	25	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				25	25	0	0	
49858	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
49951	0	0	0	0	0	0	1	0				1	20	0		20				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
50461	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
51253	0	0	0	0	0	0	15	0		0		2	111	0		0		0	0	0	0	0	0	0	0	0			0	0	3	0	22	0			0	0	0	0	80	0	0	1	0	0		0	3	9	6	
51356	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
51459	0	0	0	0	0	0	4	3				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
51842	0	5	0	0	0	0	206	1		0		200	57	0		0		0	0	0	0	200	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	57	0	0	0		0	0	0	0	
52719	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
52951	0	0	0	0	0	0	154	2				127	218	85		6				0		3	0	0	0	0			0	0	0	0	0	0			0	3	0	0	0	0	0	0				111	5	16	17	
53051	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
54058	0	0	0	0	0	0	10	0		0		0	10	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	1	10	8	
54973	0	0	0	0	0	0	1207	297		0		0	1521	84		249		0	0	0	0	0	0	0	0	7			0	1	4	0	0	0			0	0	0	1	0	0	0	0	0	0		0	0	1188	897	
55336	0	0	0	0	0	0	10	0				0	52	0		0				0		0	0	0	0	0			25	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	27	10	
55635	0	0	0	0	0	0	43	28				8	22	0		12							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	7	0	0	
55970	0	0	0	0	0	0	0	0				0	135	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	135	0	0	0	0	0				0	0	0	0	
56258	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
56351	0	0	0	0	0	0	120	8		0		0	1063	734		0		0	0	0	0	0	0	0	0	0			0	0	0	0	16	0			0	0	0	0	0	0	0	0	0	0		82	4	231	108	
56548	0	0	0	0	0	0	2	0				2	0	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
56717	0	0	0	0	0	0	363	31				17	1218	1169		25				25		17	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	308	0	0				15	0	9	7	
57451	0	0	0	0	0	0	0	0				0	2	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
58225	0	0	0	0	0	0	11	0				5	39	0		10				0		0	0	0	0	0			0	0	1	0	3	0			0	0	0	0	0	0	0	0				20	1	6	4	
58243	0	0	0	0	0	0	1866	909		0		0	237	0		0		0	0	0	0	0	0	0	1	16			134	25	896	10	94	3			0	0	0	0	0	0	0	0	0	0		0	0	5	10	
58355	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
58551	0	0	0	0	0	0	12	2				2	7	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				4	6	3	1	
58636	0	0	0	0	0	0	38	3				0	199	34		0				0		0	0	0	0	0			11	1	1	1	0	0			0	0	0	0	0	0	0	0				137	27	17	5	
58757	0	0	0	0	0	0	261	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	250				0	0	0	8	
58971	0	0	0	0	0	0	623	222		0		267	2433	1801		399		0	0	0	0	0	0	0	0	10			125	41	62	0	0	0			0	0	0	0	0	0	0	0	0	0		45	3	63	18	
59316	0	0	0	0	0	0	116	48				12	617	24		45				0		0	0	0	0	0			0	0	0	24	0	0			0	0	0	0	0	0	0	9				547	23	1	0	
59352	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				1	0	0	0	
59370	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
59754	0	0	0	0	0	0	0	0				0	28	28		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
60330	0	0	0	0	0	0	190	159		0		0	340	292		0		0	0	0	0	0	0	0	0	0			0	0	0	23	0	0			0	0	0	0	0	0	0	0	0	0		2	0	46	8	
60545	0	0	0	0	0	0	1	0				0	15	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				15	0	0	1	
60554	0	0	0	0	0	0	7	0				0	0	0		0				0		0	0	0	0	0			0	6	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
60648	0	0	0	0	0	0	28	13				0	44	0		0				0		0	0	0	0	0			1	0	2	0	0	0			0	0	0	0	0	0	0	0				22	3	21	10	
61122	0	0	0	0	0	0	75	2		0		20	273	71		47		0	0	0	0	0	0	0	0	1			0	0	9	0	4	0			0	0	0	7	0	0	0	0	0	0		35	4	116	32	
61355	0	0	0	0	0	0	279	151				12	2080	782		3				0		10	0	0	0	0			1291	115	0	1	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
61757	0	0	0	0	0	0	4	0		0		0	0	0		0		0	0	0	0	0	0	0	0	3			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
61832	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
61953	0	0	0	0	0	0	0	0				0	6	4		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
62044	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
62110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
62147	0	0	0	0	0	0	1	0				1	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
63050	0	0	0	0	0	0	4	0				2	22	0		20				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	2	0	0	
63069	0	0	0	27			4087		2625	0	0	82	8995		0	131	5037	0	0	0	0	0	0	0	420	1	0	0	491	60	0	0	55	0		936	0	0	0	33	0	241	0	75	0	0	370	0	0	1925	573	
63201	0	0	0	0	0	0	2	0				0	2	0		0							0	0	0	0			0	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
63573	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
63733	0	0	0	0	0	0	48	2		0		0	95	2		0		0	0	0	0	0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0	0	0		15	10	78	33	
64552	0	0	0	0	0	0	11	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	11	0	0	
64730	0	0	0	0	0	0	29	0				0	0	0		0				0		0	0	0	0	0			0	0	4	7	0	0			0	0	0	0	0	0	0	17				0	0	0	1	
65205	0	0	0	0	0	0	5	1				0	14	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	14	4	
65559	0	0	0	0	0	0	1	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
65858	0	0	0	0	0	0	270	10				52	1016	621		87				0		0	0	0	0	0			0	4	0	0	0	0			0	0	0	0	127	174	0	0				78	9	103	21	
66154	0	0	0	0	0	0	3	3				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
66275	0	0	0	0	0	0	4	4				0	11730	1538		10096				10096		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	87	0	0	0				9	0	0	0	
67142	0	0	0	0	0	0	3	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	3	2	
67151	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
67209	0	0	0	0	0	0	66	8				0	1770	1422		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	162	0				0	0	186	58	
67254	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
67656	0	0	0	0	0	0	1343	0		0		0	13701	0		0		0	0	0	0	0	0	0	0	0			13674	1335	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	2	27	6	
68671	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
68756	0	0	0	0	0	0	12	0		0		11	35	0		35		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
68831	0	0	0	0	0	0	339	2				334	408	14		8							0	0	0	0			0	0	1	0	22	0			0	0	0	0	0	0	329	0				35	2	0	0	
69333	0	0	0	0	0	0	59	35		0		0	60	4		0		0	0	0	0	0	0	0	9	9			0	0	1	0	0	0			0	0	0	0	0	0	0	1	0	0		2	1	45	12	
69678	0	0	0	0	0	0	18	3				2	5	0		0				0		2	0	0	0	0			0	0	3	1	0	0			0	0	0	0	0	0	0	0				0	0	5	9	
70218	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
70638	0	0	0	0	0	0	179	26				2	546	294		0				0		0	0	0	0	0			0	0	4	1	2	0			0	0	0	1	0	3	32	46				48	3	170	93	
70955	0	0	0	0	0	0	3	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
71073	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
71457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
71859	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
72258	0	0	0	0	0	0	22	1				0	0	0		0				0		0	0	0	0	0			0	2	0	0	0	0			0	0	0	0	0	0	0	0				0	18	0	1	
72351	0	0	0	0	0	0	12	0				3	1	0		0				0		0	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
72454	0	0	0	0	0	0	2	2				0	2	0		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
72678	0	0	0	0	0	0	8	0				0	0	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	2	0	3	
73116	0	0	0	0	0	0	3	1				1	20	1		3				0		0	0	0	3	0			0	0	0	0	1	9			0	0	0	0	0	0	0	0				0	0	3	1	
73152	0	0	0	0	0	0	1	0				0	39	38		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
73554	0	0	0	0	0	0	0	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	0	
73956	0	0	0	0	0	0	5	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	5	
74056	0	0	0	0	0	0	0	0				0	106	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	105	0	0	0				0	0	0	0	
74140	0	0	0	0	0	0	97	4		0		40	350	3		83		0	0	0	0	0	0	0	0	0			0	0	16	0	1	0			0	0	0	0	154	19	0	0	0	0		0	2	109	16	
74403	0	0	0	0	0	0	153	1		0		0	492	60		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	55	0	0	0	0		0	0	432	97	
74449	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
75259	0	0	0	0	0	0	17	17				0	110	0		0				0		0	0	0	0	0			0	0	0	0	110	0			0	0	0	0	0	0	0	0				0	0	0	0	
75446	0	0	0	0	0	0	2	0				1	29	0		5				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	24	1	
75455	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
75633	1638	49	0	58			30816		11047	0	0	359	101979		0	872	39405	0	0	679	0	72	0	0	450	1237			11910	1398	850	1208	1289	93	0	6471	0	1	3640	84	45	662	3164	452	0	1	1624	3351	3352	28972	8362	
75651	0	0	0	0	0	0	2	2				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	0	0	
76153	0	0	0	0	0	0	14	0				0	16	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	5	3	9	
76443	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
76854	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
77150	0	0	0	0	0	0	0	0				0	9	9		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
77253	0	0	0	0	0	0	33	0				0	87	4		1				1		0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	1	62	32	
77422	0	0	0	0	0	0	6	0				6	28	0		28							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
77851	0	0	0	0	0	0	117	96		0		7	583	461		22		0	0	0	0	0	0	0	0	1			33	1	0	0	0	0			0	0	0	0	0	0	0	6	0	0		0	3	67	3	
78157	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
78241	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
78559	0	0	0	0	0	0	5	5				0	2	2		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
79042	0	0	0	0	0	0	2	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
79127	0	2	0	0	0	0	4	0				0	57	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	0	49	2	
79145	0	0	0	0	0	0	13	13				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
79257	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
79855	0	0	0	0	0	0	0	0				0	2	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
80150	0	0	0	0	0	0	8	4				0	50	0		44				44		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	2	3	2	
80374	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
80431	0	0	0	0	0	0	9	0				0	4	0		2							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	2	2	2	
81175	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
82033	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
82257	0	0	0	0	0	0	28	0				0	326	0		0				0		0	0	0	0	0			326	28	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
82350	0	0	0	0	0	0	7	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	2	0	0				4	3	3	2	
83375	0	0	0	0	0	0	11	1				7	20	0		15				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
83638	0	0	0	0			1863		1326	0	0	1	9113		0	30	5724	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0		0	0	0	0	0	0	43	0	0	0	0	0	0	0	3359	483	
83834	0	0	0	0	0	0	1	0				0	10	0		0							0	0	0	0			1	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	0	
83852	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
83955	0	0	0	0	0	0	21	7				0	103	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	2	0	0				6	10	97	2	
84541	0	0	0	0	0	0	150	13				88	890	243		467				161		0	0	0	0	0			19	34	3	0	76	0			0	0	0	0	0	0	0	0				34	3	51	9	
85052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
85472	0	0	0	0	0	0	255	136		0		2	956	802		0		0	0	0	0	0	0	0	0	67			0	0	24	9	29	0			0	0	0	0	0	3	84	8	0	0		0	0	41	6	
85931	0	0	0	0	0	0	10	0				0	10	1		0				0		0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0				0	0	9	3	
86349	0	0	0	0	0	0	43	0				0	148	33		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				3	3	112	38	
86675	0	0	0	0	0	0	24	0				0	123	87		0				0		0	0	0	0	0			18	0	22	1	18	0			0	0	0	0	0	1	0	0				0	0	0	0	
87047	0	0	0	0	0	0	0	0				0	2	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
87234	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
87476	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
87579	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
88231	0	0	0	0	0	0	88	6				4	38	0		0				0		0	0	0	0	0			0	0	11	0	3	0			0	0	0	12	0	1	0	0				4	34	31	20	
88259	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
88352	0	0	0	0	0	0	2	0				0	89	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	89	2	
88455	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
89032	0	0	0	0	0	0	9	6				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
89135	0	0	0	0	0	0	7	0				0	0	0		0							0	0	0	0			0	0	5	2	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
89854	0	0	0	0	0	0	2	2				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
89957	0	0	0	0	0	0	4	4				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
90047	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
90177	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
90328	0	0	0	0	0	0	14	2				6	45	11		21				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				0	0	13	4	
90337	0	0	0	0	0	0	22	11				0	460	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	2	450	4	0	0				0	0	10	3	
90579	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
91615	0	0	0	0	0	0	7	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	0	3	
91950	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
92144	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
92676	0	0	0	0	0	0	5	0		0		0	11	1		0		0	0	0	0	0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0	0	0		0	0	10	3	
92706	0	0	0	0	0	0	42	5				0	99	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	99	37	
92902	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
93244	0	0	0	0	6	21	21	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
93543	0	0	0	0	0	0	41	6				7	34	0		18				0		0	0	0	0	1			16	2	6	0	0	0			0	0	0	0	0	1	0	0				0	15	0	3	
93619	0	0	0	0			0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94139	0	0	0	0	0	0	161	89				0	132	25		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1				0	0	107	71	
94522	0	0	0	0	0	0	27	5				20	91	15		49				0		0	0	0	0	0			7	2	0	0	0	20			0	0	0	0	0	0	0	0				0	0	0	0	
94755	0	0	0	0	0	0	10	9				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	1	
94858	0	0	0	0	0	0	9	0				4	149	0		7				0		0	0	0	0	0			0	0	0	0	0	0			133	0	0	0	0	0	0	0				8	1	1	4	
95051	0	0	0	0	0	0	83	0		0		0	567	0		0		0	0	0	0	0	0	0	0	1			331	31	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	236	51	
95677	0	0	0	0	0	0	1	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
96553	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
97055	0	1	0	0	0	0	3	0				1	7	7		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
97279	0	0	0	0	0	0	2	0				1	17	0		4							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	1	0	0	
97457	0	0	0	0	0	0	3	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	4	1	
97804	0	0	0	0	0	0	272	187				0	639	497		0				0		0	0	0	0	0			0	0	31	0	0	0			0	0	0	0	0	0	0	0				0	0	142	54	
97943	0	0	0	0	0	0	1	0				0	11	0		0				0		0	0	0	0	0			10	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
98351	0	0	0	0	0	0	1	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
98463	0	0	0	0	0	0	9	8				0	20	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	20	1	
98717	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
99143	0	0	0	0	0	0	11	0				0	69	18		0				0		0	0	0	0	0			0	4	0	0	15	0			0	0	0	0	0	0	0	0				9	0	27	7	
99376	0	0	0	0	0	0	110	4		0		0	204	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0	0	0		199	106	0	0	
99442	0	0	0	0	0	0	46	3				0	150	2		0				0		0	0	0	0	0			0	0	0	0	29	0			0	0	0	0	18	1	0	0				7	6	94	36	
99536	0	0	0	0	0	0	60	1				0	114	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				22	10	92	49	
99853	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
100236	0	0	0	0	0	0	6	6				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
100357	0	0	0	0	0	0	50	1				42	175	49		121				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	0	7	
100562	0	0	0	0	0	0	119	46		0		47	912	621		119		0	0	0	0	11	0	0	0	1			0	0	0	7	0	0			0	0	70	0	0	1	0	0	0	0		80	9	22	8	
